corpus	piece	phrase_id	stage	substage	root_numeral	chord
couperin_concerts	c08n06_Loure	5650	16	0	V	V
couperin_concerts	c08n06_Loure	5650	17	0	I	I
couperin_concerts	c08n06_Loure	5650	18	0	V	V43
couperin_concerts	c08n06_Loure	5650	19	0	I	I6
couperin_concerts	c08n06_Loure	5650	20	0	IV	IV
couperin_concerts	c08n06_Loure	5650	21	0	I	IM7
couperin_concerts	c08n06_Loure	5650	21	1	I	I6
couperin_concerts	c08n06_Loure	5650	21	2	I	I
couperin_concerts	c08n06_Loure	5650	22	0	V	V7
couperin_concerts	c08n06_Loure	5650	22	1	V	V65
couperin_concerts	c08n06_Loure	5650	22	2	V	V
couperin_concerts	c08n06_Loure	5650	22	3	V	V43/V
couperin_concerts	c08n06_Loure	5650	22	4	V	V6
couperin_concerts	c08n06_Loure	5646	0	0	I	I
couperin_concerts	c08n06_Loure	5646	1	0	V	V7
couperin_concerts	c08n06_Loure	5646	1	1	V	V65
couperin_concerts	c08n06_Loure	5646	2	0	IV	IV6
couperin_concerts	c08n06_Loure	5646	3	0	vi	vi
couperin_concerts	c08n06_Loure	5646	4	0	V	V7
couperin_concerts	c08n06_Loure	5646	4	1	V	V(4)
couperin_concerts	c08n06_Loure	5646	5	0	ii	ii65
couperin_concerts	c08n06_Loure	5646	6	0	I	I6
couperin_concerts	c08n06_Loure	5646	6	1	I	I
couperin_concerts	c08n06_Loure	5646	7	0	V	V7
couperin_concerts	c08n06_Loure	5646	8	0	ii	ii43
couperin_concerts	c08n06_Loure	5646	9	0	V	V6
couperin_concerts	c08n06_Loure	5646	10	0	I	I
couperin_concerts	c08n06_Loure	5646	11	0	V	V43
couperin_concerts	c08n06_Loure	5646	12	0	IV	IV
couperin_concerts	c08n06_Loure	5646	13	0	I	I
couperin_concerts	c08n06_Loure	5646	13	1	I	I6
couperin_concerts	c08n06_Loure	5646	14	0	V	V43
couperin_concerts	c08n06_Loure	5646	15	0	I	I
couperin_concerts	c08n05_air_leger	5645	0	0	I	I
couperin_concerts	c08n05_air_leger	5645	1	0	V	V7
couperin_concerts	c08n05_air_leger	5645	1	1	V	V
couperin_concerts	c08n05_air_leger	5645	1	2	V	V(64)
couperin_concerts	c08n05_air_leger	5645	2	0	ii	ii65
couperin_concerts	c08n05_air_leger	5645	2	1	ii	ii43
couperin_concerts	c08n05_air_leger	5645	3	0	V	V
couperin_concerts	c08n05_air_leger	5645	4	0	I	I
couperin_concerts	c08n05_air_leger	5645	5	0	V	V43
couperin_concerts	c08n05_air_leger	5645	6	0	I	I
couperin_concerts	c08n05_air_leger	5645	7	0	ii	ii7
couperin_concerts	c08n05_air_leger	5645	8	0	IV	IV
couperin_concerts	c08n05_air_leger	5645	9	0	I	IM7
couperin_concerts	c08n05_air_leger	5645	9	1	I	I6
couperin_concerts	c08n05_air_leger	5645	9	2	I	I
couperin_concerts	c08n05_air_leger	5644	0	0	I	I
couperin_concerts	c08n05_air_leger	5644	1	0	V	V7
couperin_concerts	c08n05_air_leger	5644	1	1	V	V
couperin_concerts	c08n05_air_leger	5644	1	2	V	V(64)
couperin_concerts	c08n05_air_leger	5644	2	0	ii	ii65
couperin_concerts	c08n05_air_leger	5644	2	1	ii	ii43
couperin_concerts	c08n05_air_leger	5644	3	0	V	V
couperin_concerts	c08n05_air_leger	5644	4	0	I	I
couperin_concerts	c08n05_air_leger	5644	5	0	V	V43
couperin_concerts	c08n05_air_leger	5644	6	0	I	I6
couperin_concerts	c08n05_air_leger	5644	7	0	ii	ii7
couperin_concerts	c08n05_air_leger	5644	8	0	IV	IV
couperin_concerts	c08n05_air_leger	5644	9	0	I	IM65
couperin_concerts	c08n05_air_leger	5644	9	1	I	I
couperin_concerts	c08n05_air_leger	5644	9	2	I	I
couperin_concerts	c08n05_air_leger	5644	10	0	V	V7
couperin_concerts	c08n05_air_leger	5644	10	1	V	V
couperin_concerts	c08n05_air_leger	5642	0	0	I	I
couperin_concerts	c08n05_air_leger	5642	1	0	V	V
couperin_concerts	c08n05_air_leger	5642	1	1	V	V(64)
couperin_concerts	c08n05_air_leger	5642	2	0	I	I6
couperin_concerts	c08n05_air_leger	5642	3	0	V	V
couperin_concerts	c08n05_air_leger	5642	4	0	ii	ii43
couperin_concerts	c08n05_air_leger	5642	5	0	I	I64
couperin_concerts	c08n05_air_leger	5642	6	0	ii	ii65
couperin_concerts	c08n05_air_leger	5642	7	0	I	I6
couperin_concerts	c08n05_air_leger	5642	7	1	I	I
couperin_concerts	c08n05_air_leger	5642	8	0	V	V65
couperin_concerts	c08n05_air_leger	5642	9	0	I	I
couperin_concerts	c08n05_air_leger	5642	10	0	V	V65
couperin_concerts	c08n05_air_leger	5642	11	0	I	I
couperin_concerts	c08n04_air_tendre	5638	0	0	I	I
couperin_concerts	c08n04_air_tendre	5638	1	0	V	V
couperin_concerts	c08n04_air_tendre	5638	1	1	V	V(4)
couperin_concerts	c08n04_air_tendre	5638	2	0	I	I
couperin_concerts	c08n04_air_tendre	5638	3	0	V	V43
couperin_concerts	c08n04_air_tendre	5638	4	0	IV	IV
couperin_concerts	c08n04_air_tendre	5638	4	1	IV	V7/IV
couperin_concerts	c08n04_air_tendre	5638	4	2	IV	V65/IV
couperin_concerts	c08n04_air_tendre	5638	5	0	I	I
couperin_concerts	c08n03_air	5633	0	0	I	I
couperin_concerts	c08n03_air	5633	1	0	V	V7
couperin_concerts	c08n03_air	5633	1	1	V	V
couperin_concerts	c08n03_air	5633	2	0	ii	ii65
couperin_concerts	c08n03_air	5633	3	0	I	I
couperin_concerts	c08n03_air	5633	3	1	I	I6
couperin_concerts	c08n02_ritournele	5623	0	0	I	I
couperin_concerts	c08n02_ritournele	5623	1	0	V	V7
couperin_concerts	c08n02_ritournele	5623	1	1	V	V
couperin_concerts	c08n02_ritournele	5623	2	0	I	I
couperin_concerts	c08n02_ritournele	5623	2	1	I	I6
couperin_concerts	c08n02_ritournele	5623	3	0	V	V
couperin_concerts	c08n02_ritournele	5623	4	0	ii	ii
couperin_concerts	c08n02_ritournele	5623	5	0	IV	IV
couperin_concerts	c08n02_ritournele	5623	6	0	I	I6
couperin_concerts	c08n01_ouverture	5616	0	0	I	I
couperin_concerts	c08n01_ouverture	5616	1	0	V	V
couperin_concerts	c08n01_ouverture	5616	1	1	V	V(4)
couperin_concerts	c08n01_ouverture	5616	2	0	I	I
couperin_concerts	c08n01_ouverture	5616	3	0	V	V43
couperin_concerts	c08n01_ouverture	5616	4	0	I	I6
couperin_concerts	c08n01_ouverture	5616	5	0	IV	IV
couperin_concerts	c08n01_ouverture	5616	6	0	I	I
couperin_concerts	c08n01_ouverture	5616	7	0	V	V
couperin_concerts	c08n01_ouverture	5616	7	1	V	V65/V
couperin_concerts	c08n01_ouverture	5616	8	0	IV	IV
couperin_concerts	c08n01_ouverture	5616	8	1	IV	V65/IV
couperin_concerts	c08n01_ouverture	5616	9	0	I	I
couperin_concerts	c08n01_ouverture	5616	10	0	V	V65
couperin_concerts	c08n01_ouverture	5616	11	0	IV	IV6
couperin_concerts	c08n01_ouverture	5616	12	0	vi	vi7
couperin_concerts	c08n01_ouverture	5616	13	0	iii	iii6
couperin_concerts	c08n01_ouverture	5616	14	0	V	V
couperin_concerts	c08n01_ouverture	5616	15	0	ii	ii65
couperin_concerts	c08n01_ouverture	5616	16	0	I	I6
couperin_concerts	c08n01_ouverture	5616	16	1	I	I
couperin_concerts	c08n01_ouverture	5616	17	0	IV	IV6
couperin_concerts	c08n01_ouverture	5616	17	1	IV	IV
couperin_concerts	c08n01_ouverture	5616	18	0	ii	ii
couperin_concerts	c08n01_ouverture	5616	19	0	V	V
couperin_concerts	c08n01_ouverture	5611	0	0	I	I
couperin_concerts	c08n01_ouverture	5611	1	0	V	V
couperin_concerts	c08n01_ouverture	5611	2	0	ii	ii
couperin_concerts	c08n01_ouverture	5611	3	0	IV	IV
couperin_concerts	c08n01_ouverture	5611	4	0	I	I6
couperin_concerts	c08n01_ouverture	5609	0	0	I	I
couperin_concerts	c08n01_ouverture	5609	1	0	V	V
couperin_concerts	c08n01_ouverture	5609	2	0	ii	ii7
couperin_concerts	c08n01_ouverture	5609	3	0	I	I6
couperin_concerts	c08n01_ouverture	5609	4	0	iii	iii7
couperin_concerts	c08n01_ouverture	5609	5	0	ii	ii6
couperin_concerts	c08n01_ouverture	5609	6	0	VI	VIM7
couperin_concerts	c08n01_ouverture	5609	7	0	I	I
couperin_concerts	c08n01_ouverture	5604	0	0	I	I
couperin_concerts	c08n01_ouverture	5604	1	0	V	V7
couperin_concerts	c08n01_ouverture	5604	1	1	V	V
couperin_concerts	c08n01_ouverture	5604	2	0	ii	ii65
couperin_concerts	c08n01_ouverture	5604	3	0	I	I6
couperin_concerts	c07n06_siciliene	5597	0	0	I	I
couperin_concerts	c07n06_siciliene	5597	1	0	V	V
couperin_concerts	c07n06_siciliene	5597	1	1	V	V(4)
couperin_concerts	c07n06_siciliene	5597	2	0	I	I
couperin_concerts	c07n06_siciliene	5597	3	0	V	V65
couperin_concerts	c07n06_siciliene	5597	4	0	vi	vi6
couperin_concerts	c07n06_siciliene	5597	5	0	vii	viio6
couperin_concerts	c07n06_siciliene	5597	6	0	I	I6
couperin_concerts	c07n06_siciliene	5597	7	0	V	V43
couperin_concerts	c07n06_siciliene	5597	8	0	I	I
couperin_concerts	c07n06_siciliene	5597	8	1	I	I
couperin_concerts	c07n06_siciliene	5596	0	0	I	I
couperin_concerts	c07n06_siciliene	5596	1	0	V	V
couperin_concerts	c07n06_siciliene	5596	1	1	V	V(4)
couperin_concerts	c07n06_siciliene	5596	2	0	ii	ii43
couperin_concerts	c07n06_siciliene	5596	2	1	ii	ii65
couperin_concerts	c07n06_siciliene	5596	3	0	I	I
couperin_concerts	c07n06_siciliene	5596	4	0	V	V7
couperin_concerts	c07n06_siciliene	5596	5	0	ii	ii7
couperin_concerts	c07n06_siciliene	5596	6	0	vi	vi7
couperin_concerts	c07n06_siciliene	5596	7	0	I	I6
couperin_concerts	c07n05_gavote	5590	0	0	I	I
couperin_concerts	c07n05_gavote	5590	1	0	V	V65
couperin_concerts	c07n05_gavote	5590	1	1	V	V
couperin_concerts	c07n05_gavote	5590	1	2	V	V
couperin_concerts	c07n05_gavote	5588	0	0	I	I
couperin_concerts	c07n05_gavote	5588	1	0	V	V7
couperin_concerts	c07n05_gavote	5588	1	1	V	V
couperin_concerts	c07n05_gavote	5588	2	0	I	I6
couperin_concerts	c07n05_gavote	5588	2	1	I	I
couperin_concerts	c07n05_gavote	5586	0	0	I	I
couperin_concerts	c07n05_gavote	5586	1	0	V	V65
couperin_concerts	c07n05_gavote	5586	1	1	V	V
couperin_concerts	c07n03_sarabande	5568	0	0	I	I
couperin_concerts	c07n03_sarabande	5568	1	0	V	V
couperin_concerts	c07n03_sarabande	5568	1	1	V	V(4)
couperin_concerts	c07n03_sarabande	5568	2	0	I	I
couperin_concerts	c07n03_sarabande	5568	3	0	III	IIIM7(9)
couperin_concerts	c07n03_sarabande	5568	4	0	V	V7
couperin_concerts	c07n03_sarabande	5568	4	1	V	V65
couperin_concerts	c07n03_sarabande	5568	5	0	ii	ii
couperin_concerts	c07n03_sarabande	5568	6	0	IV	IV
couperin_concerts	c07n03_sarabande	5568	7	0	I	I
couperin_concerts	c06n05_siciliene	5545	0	0	I	I
couperin_concerts	c06n05_siciliene	5545	1	0	V	V
couperin_concerts	c06n05_siciliene	5545	1	1	V	V(64)
couperin_concerts	c06n05_siciliene	5545	2	0	I	I6
couperin_concerts	c06n05_siciliene	5545	3	0	V	V2
couperin_concerts	c06n05_siciliene	5545	4	0	I	I
couperin_concerts	c06n05_siciliene	5545	5	0	V	V65
couperin_concerts	c06n05_siciliene	5545	6	0	vi	vi7
couperin_concerts	c06n05_siciliene	5545	7	0	I	I6
couperin_concerts	c06n05_siciliene	5545	8	0	V	V
couperin_concerts	c06n05_siciliene	5545	9	0	I	I
couperin_concerts	c06n05_siciliene	5545	10	0	V	V65
couperin_concerts	c06n05_siciliene	5545	11	0	I	I
couperin_concerts	c06n05_siciliene	5545	12	0	V	V6
couperin_concerts	c06n05_siciliene	5545	13	0	I	I
couperin_concerts	c06n05_siciliene	5545	14	0	V	V65
couperin_concerts	c06n05_siciliene	5545	14	1	V	V
couperin_concerts	c06n05_siciliene	5545	15	0	I	I
couperin_concerts	c06n05_siciliene	5545	16	0	V	V65
couperin_concerts	c06n05_siciliene	5545	17	0	I	I
couperin_concerts	c06n05_siciliene	5545	18	0	V	V65
couperin_concerts	c06n05_siciliene	5545	19	0	I	I
couperin_concerts	c06n05_siciliene	5545	20	0	V	V7
couperin_concerts	c06n05_siciliene	5545	20	1	V	V64
couperin_concerts	c06n05_siciliene	5545	21	0	I	I6
couperin_concerts	c06n05_siciliene	5545	22	0	V	V2
couperin_concerts	c06n05_siciliene	5545	23	0	I	I64
couperin_concerts	c06n05_siciliene	5545	24	0	V	V6
couperin_concerts	c06n05_siciliene	5545	25	0	I	I
couperin_concerts	c06n05_siciliene	5545	26	0	V	V43
couperin_concerts	c06n05_siciliene	5545	27	0	I	I6
couperin_concerts	c06n05_siciliene	5545	28	0	V	V6
couperin_concerts	c06n05_siciliene	5545	28	1	V	V
couperin_concerts	c06n05_siciliene	5545	29	0	ii	ii65
couperin_concerts	c06n05_siciliene	5545	30	0	I	I6
couperin_concerts	c06n05_siciliene	5544	0	0	I	I
couperin_concerts	c06n05_siciliene	5544	1	0	V	V65
couperin_concerts	c06n05_siciliene	5544	1	1	V	V43
couperin_concerts	c06n05_siciliene	5544	2	0	IV	IVM2
couperin_concerts	c06n05_siciliene	5544	3	0	I	I6
couperin_concerts	c06n05_siciliene	5544	4	0	V	V
couperin_concerts	c06n05_siciliene	5541	0	0	I	I
couperin_concerts	c06n05_siciliene	5541	1	0	V	V
couperin_concerts	c06n05_siciliene	5541	1	1	V	V(64)
couperin_concerts	c06n05_siciliene	5541	2	0	I	I
couperin_concerts	c06n05_siciliene	5541	3	0	ii	ii65
couperin_concerts	c06n05_siciliene	5541	4	0	I	I6
couperin_concerts	c06n05_siciliene	5541	4	1	I	I
couperin_concerts	c06n05_siciliene	5537	0	0	I	I
couperin_concerts	c06n05_siciliene	5537	1	0	V	V7
couperin_concerts	c06n05_siciliene	5537	2	0	ii	ii65
couperin_concerts	c06n05_siciliene	5537	3	0	I	I6
couperin_concerts	c06n05_siciliene	5537	3	1	I	I
couperin_concerts	c06n05_siciliene	5537	4	0	V	V65
couperin_concerts	c06n05_siciliene	5537	4	1	V	V6(4)
couperin_concerts	c06n05_siciliene	5537	5	0	I	I
couperin_concerts	c06n04_air_diable	5536	0	0	I	I
couperin_concerts	c06n04_air_diable	5536	1	0	V	V7
couperin_concerts	c06n04_air_diable	5536	1	1	V	V(4)
couperin_concerts	c06n04_air_diable	5536	2	0	ii	ii65
couperin_concerts	c06n04_air_diable	5536	3	0	I	I
couperin_concerts	c06n04_air_diable	5536	4	0	V	V6
couperin_concerts	c06n04_air_diable	5536	4	1	V	V
couperin_concerts	c06n04_air_diable	5536	4	2	V	V65/V
couperin_concerts	c06n04_air_diable	5536	5	0	IV	IV
couperin_concerts	c06n04_air_diable	5536	5	1	IV	V65/IV
couperin_concerts	c06n04_air_diable	5536	6	0	I	I
couperin_concerts	c06n04_air_diable	5535	0	0	I	I
couperin_concerts	c06n04_air_diable	5535	1	0	V	V7
couperin_concerts	c06n04_air_diable	5535	1	1	V	V(4)
couperin_concerts	c06n04_air_diable	5535	2	0	I	I
couperin_concerts	c06n04_air_diable	5535	3	0	V	V
couperin_concerts	c06n04_air_diable	5535	4	0	ii	ii65
couperin_concerts	c06n04_air_diable	5535	5	0	I	I6
couperin_concerts	c06n04_air_diable	5535	6	0	V	V2
couperin_concerts	c06n04_air_diable	5535	6	1	V	V
couperin_concerts	c06n04_air_diable	5531	0	0	I	I
couperin_concerts	c06n04_air_diable	5531	1	0	V	V65
couperin_concerts	c06n04_air_diable	5531	2	0	ii	ii2
couperin_concerts	c06n04_air_diable	5531	3	0	I	I
couperin_concerts	c06n04_air_diable	5531	4	0	V	V65
couperin_concerts	c06n04_air_diable	5531	5	0	ii	ii7
couperin_concerts	c06n04_air_diable	5531	5	1	ii	ii65
couperin_concerts	c06n04_air_diable	5531	6	0	I	I6
couperin_concerts	c06n04_air_diable	5531	7	0	V	V2
couperin_concerts	c06n04_air_diable	5531	7	1	V	V
couperin_concerts	c06n04_air_diable	5530	0	0	I	I
couperin_concerts	c06n04_air_diable	5530	1	0	V	V
couperin_concerts	c06n04_air_diable	5530	2	0	I	I
couperin_concerts	c06n04_air_diable	5530	3	0	V	V
couperin_concerts	c06n04_air_diable	5530	4	0	ii	ii65
couperin_concerts	c06n04_air_diable	5530	5	0	I	I6
couperin_concerts	c06n04_air_diable	5530	5	1	I	I
couperin_concerts	c06n04_air_diable	5530	6	0	V	V65
couperin_concerts	c06n04_air_diable	5530	7	0	ii	ii(9)
couperin_concerts	c06n04_air_diable	5530	8	0	I	I
couperin_concerts	c06n04_air_diable	5530	9	0	iii	iii(9)
couperin_concerts	c06n04_air_diable	5530	10	0	ii	ii
couperin_concerts	c06n04_air_diable	5530	11	0	IV	IV(9)
couperin_concerts	c06n04_air_diable	5530	12	0	I	I6
couperin_concerts	c06n04_air_diable	5530	13	0	V	V6
couperin_concerts	c06n04_air_diable	5530	13	1	V	V2
couperin_concerts	c06n04_air_diable	5530	13	2	V	V
couperin_concerts	c06n03_sarabande	5527	0	0	I	I
couperin_concerts	c06n03_sarabande	5527	1	0	V	V
couperin_concerts	c06n03_sarabande	5527	2	0	ii	ii65
couperin_concerts	c06n03_sarabande	5527	2	1	ii	ii43
couperin_concerts	c06n03_sarabande	5527	2	2	ii	ii65
couperin_concerts	c06n03_sarabande	5527	3	0	I	I6
couperin_concerts	c06n03_sarabande	5527	4	0	V	V43
couperin_concerts	c06n03_sarabande	5527	5	0	I	I6
couperin_concerts	c06n03_sarabande	5527	6	0	V	V2
couperin_concerts	c06n03_sarabande	5527	7	0	I	I64
couperin_concerts	c06n03_sarabande	5527	8	0	ii	ii43
couperin_concerts	c06n03_sarabande	5527	9	0	I	I6
couperin_concerts	c06n03_sarabande	5521	0	0	I	I
couperin_concerts	c06n03_sarabande	5521	1	0	V	V7
couperin_concerts	c06n03_sarabande	5521	1	1	V	V
couperin_concerts	c06n03_sarabande	5521	2	0	ii	ii65
couperin_concerts	c06n03_sarabande	5521	3	0	I	I6
couperin_concerts	c06n03_sarabande	5521	4	0	V	V43
couperin_concerts	c06n03_sarabande	5521	5	0	I	I6
couperin_concerts	c06n03_sarabande	5521	6	0	ii	ii6
couperin_concerts	c06n03_sarabande	5521	7	0	iii	iii6
couperin_concerts	c06n03_sarabande	5521	8	0	IV	IV6
couperin_concerts	c06n03_sarabande	5521	9	0	I	I6
couperin_concerts	c06n03_sarabande	5518	0	0	I	I
couperin_concerts	c06n03_sarabande	5518	1	0	V	V65
couperin_concerts	c06n03_sarabande	5518	2	0	I	I
couperin_concerts	c06n03_sarabande	5518	3	0	V	V43
couperin_concerts	c06n03_sarabande	5518	4	0	I	I6
couperin_concerts	c06n03_sarabande	5518	5	0	V	V
couperin_concerts	c06n03_sarabande	5518	6	0	I	I
couperin_concerts	c06n03_sarabande	5518	7	0	V	V65
couperin_concerts	c06n03_sarabande	5518	8	0	IV	IV6
couperin_concerts	c06n03_sarabande	5518	9	0	I	I
couperin_concerts	c06n02_allemande	5516	0	0	I	I
couperin_concerts	c06n02_allemande	5516	1	0	V	V7
couperin_concerts	c06n02_allemande	5516	1	1	V	V
couperin_concerts	c06n02_allemande	5516	2	0	IV	IV
couperin_concerts	c06n02_allemande	5516	3	0	I	I
couperin_concerts	c06n02_allemande	5516	4	0	V	V65
couperin_concerts	c06n02_allemande	5516	5	0	IV	IV
couperin_concerts	c06n02_allemande	5516	6	0	vi	vi
couperin_concerts	c06n02_allemande	5516	7	0	iii	iii6
couperin_concerts	c06n02_allemande	5516	8	0	V	V
couperin_concerts	c06n02_allemande	5516	9	0	ii	ii65
couperin_concerts	c06n02_allemande	5516	10	0	IV	IV
couperin_concerts	c06n02_allemande	5516	11	0	I	I6
couperin_concerts	c06n02_allemande	5514	0	0	I	I
couperin_concerts	c06n02_allemande	5514	1	0	V	V
couperin_concerts	c06n02_allemande	5514	2	0	I	I
couperin_concerts	c06n02_allemande	5514	2	1	I	I6
couperin_concerts	c06n02_allemande	5514	3	0	V	V
couperin_concerts	c06n02_allemande	5514	4	0	ii	ii
couperin_concerts	c06n02_allemande	5514	5	0	IV	IV
couperin_concerts	c06n02_allemande	5514	6	0	I	I
couperin_concerts	c06n02_allemande	5514	7	0	V	V
couperin_concerts	c06n01_grave	5509	0	0	I	I
couperin_concerts	c06n01_grave	5509	1	0	V	V7
couperin_concerts	c06n01_grave	5509	1	1	V	V
couperin_concerts	c06n01_grave	5509	1	2	V	V(64)
couperin_concerts	c06n01_grave	5509	2	0	I	I6
couperin_concerts	c06n01_grave	5509	3	0	V	V
couperin_concerts	c06n01_grave	5509	4	0	I	I
couperin_concerts	c06n01_grave	5509	5	0	V	V43
couperin_concerts	c06n01_grave	5509	6	0	I	I
couperin_concerts	c06n01_grave	5509	7	0	IV	IV
couperin_concerts	c06n01_grave	5509	8	0	I	I7
couperin_concerts	c06n01_grave	5509	8	1	I	I6
couperin_concerts	c06n01_grave	5509	9	0	III	IIIM7
couperin_concerts	c06n01_grave	5509	10	0	V	V
couperin_concerts	c06n01_grave	5509	10	1	V	V(4)
couperin_concerts	c06n01_grave	5509	10	2	V	V65/V
couperin_concerts	c06n01_grave	5509	10	3	V	V7/V
couperin_concerts	c06n01_grave	5509	11	0	IV	IV
couperin_concerts	c06n01_grave	5509	11	1	IV	IV(b4)
couperin_concerts	c06n01_grave	5509	11	2	IV	V7/IV
couperin_concerts	c06n01_grave	5508	0	0	I	I
couperin_concerts	c06n01_grave	5508	1	0	V	V
couperin_concerts	c06n01_grave	5508	1	1	V	V(64)
couperin_concerts	c06n01_grave	5508	2	0	ii	ii65
couperin_concerts	c06n01_grave	5508	3	0	I	I
couperin_concerts	c06n01_grave	5508	4	0	V	V65
couperin_concerts	c06n01_grave	5508	5	0	ii	ii7
couperin_concerts	c06n01_grave	5508	6	0	IV	IV6
couperin_concerts	c06n01_grave	5508	6	1	IV	V2/IV
couperin_concerts	c06n01_grave	5508	7	0	v	v6
couperin_concerts	c05n05_musete	5500	0	0	I	I
couperin_concerts	c05n05_musete	5500	1	0	V	V43
couperin_concerts	c05n05_musete	5500	2	0	I	I6
couperin_concerts	c05n05_musete	5500	3	0	IV	IV
couperin_concerts	c05n05_musete	5500	4	0	I	I6
couperin_concerts	c05n05_musete	5500	5	0	V	V43
couperin_concerts	c05n05_musete	5500	6	0	I	I
couperin_concerts	c05n05_musete	5500	7	0	V	V43
couperin_concerts	c05n05_musete	5500	8	0	I	I6
couperin_concerts	c05n05_musete	5500	9	0	IV	IV
couperin_concerts	c05n05_musete	5500	10	0	I	I6
couperin_concerts	c05n05_musete	5500	11	0	vi	vi
couperin_concerts	c05n05_musete	5500	12	0	I	I6
couperin_concerts	c05n05_musete	5500	13	0	vi	vi
couperin_concerts	c05n05_musete	5500	14	0	I	I6
couperin_concerts	c05n05_musete	5500	15	0	vi	vi
couperin_concerts	c05n05_musete	5500	16	0	I	I6
couperin_concerts	c05n05_musete	5500	17	0	vi	vi
couperin_concerts	c05n05_musete	5496	0	0	I	I
couperin_concerts	c05n05_musete	5496	1	0	V	V43
couperin_concerts	c05n05_musete	5496	2	0	I	I6
couperin_concerts	c05n05_musete	5496	3	0	IV	IV
couperin_concerts	c05n05_musete	5496	4	0	I	I
couperin_concerts	c05n05_musete	5496	5	0	IV	IV6
couperin_concerts	c05n05_musete	5496	6	0	I	I6
couperin_concerts	c05n05_musete	5496	7	0	vi	vi
couperin_concerts	c05n05_musete	5496	8	0	I	I6
couperin_concerts	c05n05_musete	5496	9	0	vi	vi
couperin_concerts	c05n05_musete	5496	10	0	V	V6
couperin_concerts	c05n05_musete	5496	11	0	I	I
couperin_concerts	c05n05_musete	5496	12	0	V	V43
couperin_concerts	c05n05_musete	5496	13	0	I	I6
couperin_concerts	c05n05_musete	5496	14	0	V	V2
couperin_concerts	c05n05_musete	5496	15	0	I	I64
couperin_concerts	c05n05_musete	5496	16	0	V	V65
couperin_concerts	c05n05_musete	5496	17	0	I	I6
couperin_concerts	c05n05_musete	5494	0	0	I	I
couperin_concerts	c05n05_musete	5494	1	0	V	V
couperin_concerts	c05n05_musete	5494	2	0	ii	ii65
couperin_concerts	c05n05_musete	5494	3	0	vi	vi
couperin_concerts	c05n05_musete	5494	4	0	V	V6
couperin_concerts	c05n05_musete	5494	5	0	I	I6
couperin_concerts	c05n05_musete	5494	6	0	V	V6
couperin_concerts	c05n05_musete	5494	7	0	I	I6
couperin_concerts	c05n05_musete	5494	8	0	V	V6
couperin_concerts	c05n05_musete	5494	9	0	I	I6
couperin_concerts	c05n05_musete	5493	0	0	I	I
couperin_concerts	c05n05_musete	5493	1	0	V	V
couperin_concerts	c05n05_musete	5493	2	0	ii	ii65
couperin_concerts	c05n05_musete	5493	3	0	vi	vi
couperin_concerts	c05n05_musete	5493	4	0	V	V6
couperin_concerts	c05n05_musete	5493	5	0	I	I6
couperin_concerts	c05n05_musete	5493	6	0	V	V6
couperin_concerts	c05n05_musete	5493	7	0	I	I6
couperin_concerts	c05n05_musete	5493	8	0	V	V6
couperin_concerts	c05n05_musete	5493	9	0	I	I6
couperin_concerts	c05n05_musete	5493	10	0	V	V
couperin_concerts	c05n05_musete	5493	11	0	I	I
couperin_concerts	c05n05_musete	5493	12	0	V	V
couperin_concerts	c05n05_musete	5493	13	0	I	I
couperin_concerts	c05n05_musete	5492	0	0	I	I
couperin_concerts	c05n05_musete	5492	1	0	IV	IV
couperin_concerts	c05n05_musete	5492	2	0	I	I
couperin_concerts	c05n05_musete	5492	3	0	IV	IV
couperin_concerts	c05n05_musete	5492	4	0	I	I
couperin_concerts	c05n03_sarabande	5476	0	0	I	I
couperin_concerts	c05n03_sarabande	5476	1	0	V	V
couperin_concerts	c05n03_sarabande	5476	1	1	V	V(4)
couperin_concerts	c05n03_sarabande	5476	2	0	ii	ii65
couperin_concerts	c05n03_sarabande	5476	3	0	I	I6
couperin_concerts	c05n03_sarabande	5476	4	0	V	V2
couperin_concerts	c05n03_sarabande	5476	5	0	IV	IV
couperin_concerts	c05n03_sarabande	5476	6	0	I	IM7
couperin_concerts	c05n03_sarabande	5476	6	1	I	I6
couperin_concerts	c05n02_allemande	5472	0	0	I	I
couperin_concerts	c05n02_allemande	5472	1	0	V	V7
couperin_concerts	c05n02_allemande	5472	1	1	V	V(64)
couperin_concerts	c05n02_allemande	5472	2	0	I	I
couperin_concerts	c05n02_allemande	5472	3	0	V	V43
couperin_concerts	c05n02_allemande	5472	4	0	I	I6
couperin_concerts	c05n02_allemande	5472	5	0	V	V7
couperin_concerts	c05n02_allemande	5472	5	1	V	V65
couperin_concerts	c05n02_allemande	5472	6	0	ii	ii
couperin_concerts	c05n02_allemande	5472	7	0	IV	IV
couperin_concerts	c05n02_allemande	5472	8	0	vi	vi
couperin_concerts	c05n02_allemande	5472	9	0	I	I
couperin_concerts	c05n02_allemande	5472	10	0	V	V43
couperin_concerts	c05n02_allemande	5472	11	0	I	I6
couperin_concerts	c05n02_allemande	5472	12	0	V	V
couperin_concerts	c05n02_allemande	5472	12	1	V	V6
couperin_concerts	c05n02_allemande	5472	13	0	ii	ii
couperin_concerts	c05n02_allemande	5472	14	0	IV	IV
couperin_concerts	c05n02_allemande	5472	15	0	I	I
couperin_concerts	c05n02_allemande	5471	0	0	I	I
couperin_concerts	c05n02_allemande	5471	1	0	V	V7
