quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
477/2	0.375	81	80	1/4	1/4	6/8	1	1	3/32			1/16	3/2		4	88	E6	6	1055
2863/12	0.08333333333333333	81	80	13/48	13/48	6/8	2	2	1/48			1/32	2/3		-7	59	Cb4	4	1096
716/3	0.08333333333333333	81	80	7/24	7/24	6/8	2	2	1/48			1/32	2/3		-4	56	Ab3	3	1097
955/4	0.08333333333333333	81	80	5/16	5/16	6/8	2	2	1/48			1/32	2/3		-7	59	Cb4	4	1098
1433/6	0.08333333333333333	81	80	1/3	1/3	6/8	2	2	1/48			1/32	2/3		-4	56	Ab3	3	1099
1911/8	0.125	81	80	11/32	11/32	6/8	1	1	1/32			1/32	1		-1	89	F6	6	1056
2867/12	0.08333333333333333	81	80	17/48	17/48	6/8	2	2	1/48			1/32	2/3		-7	59	Cb4	4	1100
239	0.08333333333333333	81	80	3/8	3/8	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1076
239	0.25	81	80	3/8	3/8	6/8	1	1	1/16			1/16	1		-1	77	F5	5	1057
239	0.25	81	80	3/8	3/8	6/8	1	1	1/16			1/16	1		-1	89	F6	6	1057
2869/12	0.08333333333333333	81	80	19/48	19/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1077
1435/6	0.08333333333333333	81	80	5/12	5/12	6/8	2	1	1/48			1/32	2/3		-1	65	F4	4	1078
957/4	0.08333333333333333	81	80	7/16	7/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1079
957/4	0.25	81	80	7/16	7/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	1058
957/4	0.25	81	80	7/16	7/16	6/8	1	1	1/16			1/16	1		4	88	E6	6	1058
718/3	0.08333333333333333	81	80	11/24	11/24	6/8	2	1	1/48			1/32	2/3		-1	65	F4	4	1080
2873/12	0.08333333333333333	81	80	23/48	23/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1081
479/2	0.08333333333333333	81	80	1/2	1/2	6/8	2	1	1/48			1/32	2/3		-1	65	F4	4	1082
479/2	0.25	81	80	1/2	1/2	6/8	1	1	1/16			1/16	1		-1	77	F5	5	1059
479/2	0.25	81	80	1/2	1/2	6/8	1	1	1/16			1/16	1		-1	89	F6	6	1059
2875/12	0.08333333333333333	81	80	25/48	25/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1083
719/3	0.08333333333333333	81	80	13/24	13/24	6/8	2	1	1/48			1/32	2/3		-1	65	F4	4	1084
959/4	0.08333333333333333	81	80	9/16	9/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1085
959/4	0.25	81	80	9/16	9/16	6/8	1	1	1/16			1/16	1		-6	78	Gb5	5	1060
959/4	0.25	81	80	9/16	9/16	6/8	1	1	1/16			1/16	1		-6	90	Gb6	6	1060
1439/6	0.08333333333333333	81	80	7/12	7/12	6/8	2	1	1/48			1/32	2/3		-1	65	F4	4	1086
2879/12	0.08333333333333333	81	80	29/48	29/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1087
240	0.08333333333333333	81	80	5/8	5/8	6/8	2	1	1/48			1/32	2/3		-7	47	Cb3	3	1088
240	0.375	81	80	5/8	5/8	6/8	1	1	3/32			1/16	3/2		1	79	G5	5	1061
240	0.375	81	80	5/8	5/8	6/8	1	1	3/32			1/16	3/2		1	91	G6	6	1061
2881/12	0.08333333333333333	81	80	31/48	31/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1089
1441/6	0.08333333333333333	81	80	2/3	2/3	6/8	2	1	1/48			1/32	2/3		4	64	E4	4	1090
961/4	0.08333333333333333	81	80	11/16	11/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1091
721/3	0.08333333333333333	81	80	17/24	17/24	6/8	2	1	1/48			1/32	2/3		4	64	E4	4	1092
1923/8	0.125	81	80	23/32	23/32	6/8	1	1	1/32			1/32	1		-4	80	Ab5	5	1062
1923/8	0.125	81	80	23/32	23/32	6/8	1	1	1/32			1/32	1		-4	92	Ab6	6	1062
2885/12	0.08333333333333333	81	80	35/48	35/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1093
481/2	1.0	82	81	0	0	6/8	2	1	1/4			1/4	1		-1	53	F3	3	1116
481/2	1.0	82	81	0	0	6/8	2	1	1/4			1/4	1		-4	56	Ab3	3	1116
481/2	1.0	82	81	0	0	6/8	2	1	1/4			1/4	1		-3	63	Eb4	4	1116
481/2	0.5	82	81	0	0	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1101
481/2	0.5	82	81	0	0	6/8	1	1	1/8			1/8	1		-7	83	Cb6	6	1101
481/2	0.5	82	81	0	0	6/8	1	1	1/8			1/8	1		-4	92	Ab6	6	1101
241	0.5	82	81	1/8	1/8	6/8	1	1	1/8			1/8	1		-4	68	Ab4	4	1102
241	0.5	82	81	1/8	1/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1102
483/2	0.5	82	81	1/4	1/4	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	1117
483/2	0.5	82	81	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	1103
483/2	0.5	82	81	1/4	1/4	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1103
483/2	0.5	82	81	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	1103
242	1.0	82	81	3/8	3/8	6/8	2	1	1/4			1/4	1		-4	56	Ab3	3	1118
242	1.0	82	81	3/8	3/8	6/8	2	1	1/4			1/4	1		-1	65	F4	4	1118
242	0.5	82	81	3/8	3/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	1104
242	0.5	82	81	3/8	3/8	6/8	1	1	1/8			1/8	1		2	74	D5	5	1104
242	0.5	82	81	3/8	3/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1104
242	0.5	82	81	3/8	3/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	1104
485/2	0.25	82	81	1/2	1/2	6/8	1	1	1/16			1/16	1		0	72	C5	5	1105
485/2	0.25	82	81	1/2	1/2	6/8	1	1	1/16			1/16	1		2	74	D5	5	1105
485/2	0.25	82	81	1/2	1/2	6/8	1	1	1/16			1/16	1		-4	80	Ab5	5	1105
485/2	0.25	82	81	1/2	1/2	6/8	1	1	1/16			1/16	1		0	84	C6	6	1105
971/4	0.08333333333333333	82	81	9/16	9/16	6/8	1	1	1/48			1/32	2/3		1	79	G5	5	1106
1457/6	0.08333333333333333	82	81	7/12	7/12	6/8	1	1	1/48			1/32	2/3		-4	80	Ab5	5	1107
2915/12	0.08333333333333333	82	81	29/48	29/48	6/8	1	1	1/48			1/32	2/3		-2	82	Bb5	5	1108
243	0.16666666666666666	82	81	5/8	5/8	6/8	2	2	1/24			1/16	2/3		-4	56	Ab3	3	1120
243	0.5	82	81	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	1119
243	0.07142857142857142	82	81	5/8	5/8	6/8	1	1	1/56			1/32	4/7		5	83	B5	5	1109
3403/14	0.07142857142857142	82	81	9/14	9/14	6/8	1	1	1/56			1/32	4/7		0	84	C6	6	1110
38903/160	0.07142857142857142	82	81	423/640	423/640	6/8	1	1	1/56			1/32	4/7		2	86	D6	6	1111
1459/6	0.16666666666666666	82	81	2/3	2/3	6/8	2	2	1/24			1/16	2/3		-2	58	Bb3	3	1121
272401/1120	0.07142857142857142	82	81	3041/4480	3041/4480	6/8	1	1	1/56			1/32	4/7		-3	87	Eb6	6	1112
272481/1120	0.07142857142857142	82	81	3121/4480	3121/4480	6/8	1	1	1/56			1/32	4/7		4	88	E6	6	1113
730/3	0.16666666666666666	82	81	17/24	17/24	6/8	2	2	1/24			1/16	2/3		-7	59	Cb4	4	1122
272561/1120	0.07142857142857142	82	81	3201/4480	3201/4480	6/8	1	1	1/56			1/32	4/7		-1	89	F6	6	1114
58423/240	0.07142857142857142	82	81	703/960	703/960	6/8	1	1	1/56			1/32	4/7		1	91	G6	6	1115
487/2	1.0	83	82	0	0	6/8	2	1	1/4			1/4	1		-1	53	F3	3	1138
487/2	1.0	83	82	0	0	6/8	2	1	1/4			1/4	1		-7	59	Cb4	4	1138
487/2	1.0	83	82	0	0	6/8	2	1	1/4			1/4	1		-3	63	Eb4	4	1138
487/2	0.5	83	82	0	0	6/8	1	1	1/8			1/8	1		-7	83	Cb6	6	1123
487/2	0.5	83	82	0	0	6/8	1	1	1/8			1/8	1		-1	89	F6	6	1123
487/2	0.5	83	82	0	0	6/8	1	1	1/8			1/8	1		-4	92	Ab6	6	1123
244	0.5	83	82	1/8	1/8	6/8	1	1	1/8			1/8	1		-4	68	Ab4	4	1124
244	0.5	83	82	1/8	1/8	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	1124
244	0.5	83	82	1/8	1/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1124
489/2	0.5	83	82	1/4	1/4	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	1139
489/2	0.5	83	82	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	1125
489/2	0.5	83	82	1/4	1/4	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1125
489/2	0.5	83	82	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	1125
245	0.0	83	82	3/8	3/8	6/8	2	1	0	acciaccatura		1/8	1		-2	46	Bb2	2	1140
245	1.0	83	82	3/8	3/8	6/8	2	1	1/4			1/4	1		-4	56	Ab3	3	1141
245	1.0	83	82	3/8	3/8	6/8	2	1	1/4			1/4	1		-1	65	F4	4	1141
245	0.5	83	82	3/8	3/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	1126
245	0.5	83	82	3/8	3/8	6/8	1	1	1/8			1/8	1		2	74	D5	5	1126
245	0.5	83	82	3/8	3/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1126
245	0.5	83	82	3/8	3/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	1126
491/2	0.25	83	82	1/2	1/2	6/8	1	1	1/16			1/16	1		0	72	C5	5	1127
491/2	0.25	83	82	1/2	1/2	6/8	1	1	1/16			1/16	1		2	74	D5	5	1127
491/2	0.25	83	82	1/2	1/2	6/8	1	1	1/16			1/16	1		-4	80	Ab5	5	1127
491/2	0.25	83	82	1/2	1/2	6/8	1	1	1/16			1/16	1		0	84	C6	6	1127
983/4	0.08333333333333333	83	82	9/16	9/16	6/8	1	1	1/48			1/32	2/3		1	79	G5	5	1128
1475/6	0.08333333333333333	83	82	7/12	7/12	6/8	1	1	1/48			1/32	2/3		-4	80	Ab5	5	1129
2951/12	0.08333333333333333	83	82	29/48	29/48	6/8	1	1	1/48			1/32	2/3		-2	82	Bb5	5	1130
246	0.16666666666666666	83	82	5/8	5/8	6/8	2	2	1/24			1/16	2/3		-4	56	Ab3	3	1143
246	0.5	83	82	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	1142
246	0.07142857142857142	83	82	5/8	5/8	6/8	1	1	1/56			1/32	4/7		5	83	B5	5	1131
3445/14	0.07142857142857142	83	82	9/14	9/14	6/8	1	1	1/56			1/32	4/7		0	84	C6	6	1132
39383/160	0.07142857142857142	83	82	423/640	423/640	6/8	1	1	1/56			1/32	4/7		2	86	D6	6	1133
1477/6	0.16666666666666666	83	82	2/3	2/3	6/8	2	2	1/24			1/16	2/3		-2	58	Bb3	3	1144
275761/1120	0.07142857142857142	83	82	3041/4480	3041/4480	6/8	1	1	1/56			1/32	4/7		-3	87	Eb6	6	1134
275841/1120	0.07142857142857142	83	82	3121/4480	3121/4480	6/8	1	1	1/56			1/32	4/7		4	88	E6	6	1135
739/3	0.16666666666666666	83	82	17/24	17/24	6/8	2	2	1/24			1/16	2/3		-7	59	Cb4	4	1145
275921/1120	0.07142857142857142	83	82	3201/4480	3201/4480	6/8	1	1	1/56			1/32	4/7		-1	89	F6	6	1136
59143/240	0.07142857142857142	83	82	703/960	703/960	6/8	1	1	1/56			1/32	4/7		1	91	G6	6	1137
493/2	1.0	84	83	0	0	6/8	2	1	1/4			1/4	1		-1	53	F3	3	1179
493/2	1.0	84	83	0	0	6/8	2	1	1/4			1/4	1		-7	59	Cb4	4	1179
493/2	1.0	84	83	0	0	6/8	2	1	1/4			1/4	1		-3	63	Eb4	4	1179
493/2	0.5	84	83	0	0	6/8	1	1	1/8			1/8	1		-7	83	Cb6	6	1146
493/2	0.5	84	83	0	0	6/8	1	1	1/8			1/8	1		-1	89	F6	6	1146
493/2	0.5	84	83	0	0	6/8	1	1	1/8			1/8	1	1	-4	92	Ab6	6	1146
247	0.08333333333333333	84	83	1/8	1/8	6/8	1	1	1/48			1/32	2/3	-1	-4	92	Ab6	6	1147
2965/12	0.08333333333333333	84	83	7/48	7/48	6/8	1	1	1/48			1/32	2/3		-1	89	F6	6	1148
1483/6	0.08333333333333333	84	83	1/6	1/6	6/8	1	1	1/48			1/32	2/3		-3	87	Eb6	6	1149
989/4	0.08333333333333333	84	83	3/16	3/16	6/8	1	1	1/48			1/32	2/3		-7	83	Cb6	6	1150
742/3	0.08333333333333333	84	83	5/24	5/24	6/8	1	1	1/48			1/32	2/3		-4	80	Ab5	5	1151
2969/12	0.08333333333333333	84	83	11/48	11/48	6/8	1	1	1/48			1/32	2/3		-1	77	F5	5	1152
495/2	0.25	84	83	1/4	1/4	6/8	2	1	1/16			1/16	1		-1	53	F3	3	1180
495/2	0.25	84	83	1/4	1/4	6/8	2	1	1/16			1/16	1		-4	56	Ab3	3	1180
495/2	0.25	84	83	1/4	1/4	6/8	2	1	1/16			1/16	1		-7	59	Cb4	4	1180
495/2	0.25	84	83	1/4	1/4	6/8	2	1	1/16			1/16	1		-3	63	Eb4	4	1180
495/2	0.08333333333333333	84	83	1/4	1/4	6/8	1	1	1/48			1/32	2/3		-3	75	Eb5	5	1153
2971/12	0.08333333333333333	84	83	13/48	13/48	6/8	1	1	1/48			1/32	2/3		-7	71	Cb5	5	1154
743/3	0.08333333333333333	84	83	7/24	7/24	6/8	1	1	1/48			1/32	2/3		-4	68	Ab4	4	1155
991/4	0.08333333333333333	84	83	5/16	5/16	6/8	1	1	1/48			1/32	2/3		-1	65	F4	4	1156
1487/6	0.08333333333333333	84	83	1/3	1/3	6/8	1	1	1/48			1/32	2/3		4	64	E4	4	1157
2975/12	0.08333333333333333	84	83	17/48	17/48	6/8	1	1	1/48			1/32	2/3		9	63	D#4	4	1158
248	1.0	84	83	3/8	3/8	6/8	2	2	1/4			1/4	1		-1	41	F2	2	1184
248	0.5	84	83	3/8	3/8	6/8	2	1	1/8			1/8	1		9	51	D#3	3	1181
248	0.08333333333333333	84	83	3/8	3/8	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1161
248	1.0	84	83	3/8	3/8	6/8	1	1	1/4			1/4	1		8	68	G#4	4	1159
2977/12	0.08333333333333333	84	83	19/48	19/48	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1162
1489/6	0.08333333333333333	84	83	5/12	5/12	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1163
993/4	0.08333333333333333	84	83	7/16	7/16	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1164
745/3	0.08333333333333333	84	83	11/24	11/24	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1165
2981/12	0.08333333333333333	84	83	23/48	23/48	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1166
497/2	0.5	84	83	1/2	1/2	6/8	2	1	1/8			1/8	1		5	47	B2	2	1182
497/2	0.08333333333333333	84	83	1/2	1/2	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1167
2983/12	0.08333333333333333	84	83	25/48	25/48	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1168
746/3	0.08333333333333333	84	83	13/24	13/24	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1169
995/4	0.08333333333333333	84	83	9/16	9/16	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1170
1493/6	0.08333333333333333	84	83	7/12	7/12	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1171
2987/12	0.08333333333333333	84	83	29/48	29/48	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1172
249	0.5	84	83	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	41	F2	2	1183
249	0.5	84	83	5/8	5/8	6/8	2	2	1/8			1/8	1		-1	41	F2	2	1185
249	0.08333333333333333	84	83	5/8	5/8	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1173
249	0.5	84	83	5/8	5/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	1160
2989/12	0.08333333333333333	84	83	31/48	31/48	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1174
1495/6	0.08333333333333333	84	83	2/3	2/3	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1175
997/4	0.08333333333333333	84	83	11/16	11/16	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1176
748/3	0.08333333333333333	84	83	17/24	17/24	6/8	1	2	1/48			1/32	2/3		9	63	D#4	4	1177
2993/12	0.08333333333333333	84	83	35/48	35/48	6/8	1	2	1/48			1/32	2/3		5	59	B3	3	1178
499/2	3.0	85	84	0	0	6/8	2	1	3/4		3/8_c32_1	1/2	3/2		4	40	E2	2	1193
499/2	3.0	85	84	0	0	6/8	2	1	3/4		3/8_c32_2	1/2	3/2		4	52	E3	3	1194
499/2	1.5	85	84	0	0	6/8	1	2	3/8			1/4	3/2	1	2	62	D4	4	1189
499/2	1.5	85	84	0	0	6/8	1	2	3/8			1/4	3/2	1	8	68	G#4	4	1189
499/2	0.5	85	84	0	0	6/8	1	1	1/8			1/8	1		10	70	A#4	4	1186
250	1.0	85	84	1/8	1/8	6/8	1	1	1/4			1/4	1	1	5	71	B4	4	1187
251	0.5	85	84	3/8	3/8	6/8	1	2	1/8			1/8	1	-1	2	62	D4	4	1190
251	0.5	85	84	3/8	3/8	6/8	1	2	1/8			1/8	1	-1	8	68	G#4	4	1190
251	0.5	85	84	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	5	71	B4	4	1188
503/2	0.75	85	84	1/2	1/2	6/8	1	2	3/16			1/8	3/2		4	64	E4	4	1191
1009/4	0.25	85	84	11/16	11/16	6/8	1	2	1/16			1/16	1		-1	65	F4	4	1192
505/2	0.0625	86	85	0	0	6/8	2	1	1/64			1/64	1		4	40	E2	2	1197
505/2	0.5	86	85	0	0	6/8	1	1	1/8			1/8	1		-1	65	F4	4	1195
4041/16	0.0625	86	85	1/64	1/64	6/8	2	1	1/64			1/64	1		4	52	E3	3	1198
2021/8	0.0625	86	85	1/32	1/32	6/8	2	1	1/64			1/64	1		4	40	E2	2	1199
4043/16	0.0625	86	85	3/64	3/64	6/8	2	1	1/64			1/64	1		4	52	E3	3	1200
1011/4	0.0625	86	85	1/16	1/16	6/8	2	1	1/64			1/64	1		4	40	E2	2	1201
4045/16	0.0625	86	85	5/64	5/64	6/8	2	1	1/64			1/64	1		4	52	E3	3	1202
2023/8	0.0625	86	85	3/32	3/32	6/8	2	1	1/64			1/64	1		4	40	E2	2	1203
4047/16	0.0625	86	85	7/64	7/64	6/8	2	1	1/64			1/64	1		4	52	E3	3	1204
253	1.0	86	85	1/8	1/8	6/8	1	1	1/4			1/4	1		8	56	G#3	3	1196
507/2	0.5	86	85	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	1205
254	1.0	86	85	3/8	3/8	6/8	2	1	1/4			1/4	1		8	68	G#4	4	1206
255	0.5	86	85	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	1207
511/2	3.0	87	86	0	0	6/8	2	1	3/4			1/2	3/2		-4	56	Ab3	3	1211
511/2	3.0	87	86	0	0	6/8	2	1	3/4			1/2	3/2		2	62	D4	4	1211
511/2	3.0	87	86	0	0	6/8	2	1	3/4			1/2	3/2		6	66	F#4	4	1211
511/2	1.5	87	86	0	0	6/8	1	1	3/8			1/4	3/2	1	5	71	B4	4	1208
257	1.0	87	86	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	5	71	B4	4	1209
258	0.5	87	86	5/8	5/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	1210
517/2	1.5	88	87	0	0	6/8	2	1	3/8			1/4	3/2	1	1	55	G3	3	1219
517/2	1.5	88	87	0	0	6/8	2	1	3/8			1/4	3/2	1	5	59	B3	3	1219
517/2	1.5	88	87	0	0	6/8	1	2	3/8			1/4	3/2	1	-1	65	F4	4	1215
517/2	0.5	88	87	0	0	6/8	1	1	1/8			1/8	1		7	73	C#5	5	1212
259	1.0	88	87	1/8	1/8	6/8	1	1	1/4			1/4	1	1	2	74	D5	5	1213
260	0.5	88	87	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	1	55	G3	3	1220
260	0.5	88	87	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	5	59	B3	3	1220
260	0.5	88	87	3/8	3/8	6/8	1	2	1/8			1/8	1	-1	-1	65	F4	4	1216
260	0.5	88	87	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	74	D5	5	1214
521/2	0.75	88	87	1/2	1/2	6/8	1	2	3/16			1/8	3/2		1	67	G4	4	1217
1045/4	0.25	88	87	11/16	11/16	6/8	1	2	1/16			1/16	1		-4	68	Ab4	4	1218
523/2	0.5	89	88	0	0	6/8	1	1	1/8			1/8	1		-4	68	Ab4	4	1221
262	1.0	89	88	1/8	1/8	6/8	1	1	1/4			1/4	1		5	59	B3	3	1222
525/2	0.5	89	88	1/4	1/4	6/8	2	1	1/8			1/8	1		2	62	D4	4	1223
263	1.0	89	88	3/8	3/8	6/8	2	1	1/4			1/4	1		5	71	B4	4	1224
264	0.5	89	88	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	1225
529/2	1.5	90	89	0	0	6/8	2	2	3/8			1/4	3/2		5	59	B3	3	1235
529/2	1.5	90	89	0	0	6/8	2	1	3/8			1/4	3/2		-1	65	F4	4	1232
529/2	1.5	90	89	0	0	6/8	1	2	3/8			1/4	3/2		3	69	A4	4	1230
529/2	1.5	90	89	0	0	6/8	1	1	3/8			1/4	3/2	1	2	74	D5	5	1226
266	1.5	90	89	3/8	3/8	6/8	2	2	3/8			1/4	3/2		-2	58	Bb3	3	1236
266	1.0	90	89	3/8	3/8	6/8	2	1	1/4			1/4	1		4	64	E4	4	1233
266	1.5	90	89	3/8	3/8	6/8	1	2	3/8			1/4	3/2		8	68	G#4	4	1231
266	0.5	90	89	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	74	D5	5	1227
533/2	0.75	90	89	1/2	1/2	6/8	1	1	3/16			1/8	3/2		4	76	E5	5	1228
267	0.5	90	89	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	1234
1069/4	0.25	90	89	11/16	11/16	6/8	1	1	1/16			1/16	1		-1	77	F5	5	1229
535/2	1.5	91	90	0	0	6/8	2	1	3/8			1/4	3/2		3	57	A3	3	1244
535/2	1.5	91	90	0	0	6/8	2	1	3/8			1/4	3/2		7	61	C#4	4	1244
535/2	1.5	91	90	0	0	6/8	1	2	3/8			1/4	3/2		1	67	G4	4	1242
535/2	0.5	91	90	0	0	6/8	1	1	1/8			1/8	1		9	75	D#5	5	1237
268	1.0	91	90	1/8	1/8	6/8	1	1	1/4			1/4	1		4	76	E5	5	1238
269	1.5	91	90	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-5	49	Db3	3	1245
269	1.5	91	90	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	1245
269	1.5	91	90	3/8	3/8	6/8	1	2	3/8			1/4	3/2		5	59	B3	3	1243
269	0.5	91	90	3/8	3/8	6/8	1	1	1/8			1/8	1		-1	65	F4	4	1239
539/2	0.75	91	90	1/2	1/2	6/8	1	1	3/16			1/8	3/2		1	67	G4	4	1240
1081/4	0.25	91	90	11/16	11/16	6/8	1	1	1/16			1/16	1		3	69	A4	4	1241
541/2	1.5	92	91	0	0	6/8	2	1	3/8			1/4	3/2		0	48	C3	3	1253
541/2	1.5	92	91	0	0	6/8	2	1	3/8			1/4	3/2		4	52	E3	3	1253
541/2	1.5	92	91	0	0	6/8	1	2	3/8			1/4	3/2		-2	58	Bb3	3	1251
541/2	0.5	92	91	0	0	6/8	1	1	1/8			1/8	1		6	66	F#4	4	1246
271	1.0	92	91	1/8	1/8	6/8	1	1	1/4			1/4	1		1	67	G4	4	1247
272	1.5	92	91	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-3	63	Eb4	4	1254
272	1.5	92	91	3/8	3/8	6/8	2	1	3/8			1/4	3/2		1	67	G4	4	1254
272	1.5	92	91	3/8	3/8	6/8	1	2	3/8			1/4	3/2		7	73	C#5	5	1252
272	0.5	92	91	3/8	3/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	1248
545/2	0.75	92	91	1/2	1/2	6/8	1	1	3/16			1/8	3/2		3	81	A5	5	1249
1093/4	0.25	92	91	11/16	11/16	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	1250
547/2	1.5	93	92	0	0	6/8	2	1	3/8			1/4	3/2		2	62	D4	4	1262
547/2	1.5	93	92	0	0	6/8	2	1	3/8			1/4	3/2		6	66	F#4	4	1262
547/2	1.5	93	92	0	0	6/8	1	2	3/8			1/4	3/2		0	72	C5	5	1260
547/2	0.5	93	92	0	0	6/8	1	1	1/8			1/8	1		8	80	G#5	5	1255
274	1.0	93	92	1/8	1/8	6/8	1	1	1/4			1/4	1		3	81	A5	5	1256
275	1.5	93	92	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	1263
275	1.5	93	92	3/8	3/8	6/8	2	1	3/8			1/4	3/2		3	57	A3	3	1263
275	1.5	93	92	3/8	3/8	6/8	1	2	3/8			1/4	3/2		2	62	D4	4	1261
275	0.5	93	92	3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	1257
551/2	0.75	93	92	1/2	1/2	6/8	1	1	3/16			1/8	3/2		5	71	B4	4	1258
1105/4	0.25	93	92	11/16	11/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	1259
553/2	1.5	94	93	0	0	6/8	2	1	3/8			1/4	3/2		5	47	B2	2	1276
553/2	1.5	94	93	0	0	6/8	2	1	3/8			1/4	3/2		6	54	F#3	3	1276
553/2	1.5	94	93	0	0	6/8	2	1	3/8			1/4	3/2		3	57	A3	3	1276
553/2	1.5	94	93	0	0	6/8	1	2	3/8			1/4	3/2		9	63	D#4	4	1273
553/2	0.5	94	93	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	1264
277	0.5	94	93	1/8	1/8	6/8	1	1	1/8			1/8	1		7	73	C#5	5	1265
555/2	0.5	94	93	1/4	1/4	6/8	1	1	1/8			1/8	1		2	74	D5	5	1266
278	1.0	94	93	3/8	3/8	6/8	2	1	1/4			1/4	1		4	40	E2	2	1277
278	1.0	94	93	3/8	3/8	6/8	2	1	1/4			1/4	1		4	52	E3	3	1277
278	0.25	94	93	3/8	3/8	6/8	1	2	1/16			1/16	1		2	62	D4	4	1274
278	0.25	94	93	3/8	3/8	6/8	1	2	1/16			1/16	1		8	68	G#4	4	1274
278	0.25	94	93	3/8	3/8	6/8	1	1	1/16			1/16	1		9	75	D#5	5	1267
1113/4	0.25	94	93	7/16	7/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	1268
557/2	0.25	94	93	1/2	1/2	6/8	1	1	1/16			1/16	1		11	77	E#5	5	1269
1115/4	0.25	94	93	9/16	9/16	6/8	1	1	1/16			1/16	1		6	78	F#5	5	1270
