corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
schubert_winterreise	n14	28	22	21	249/4		1.0	1/2	1/2	3/4	3	1	It6	c	VI		It6	It	vii	o	6	b3	V			It	True	False	(-4, 0, 6)	()	6	-4					Fb
schubert_winterreise	n14	29	23	22	253/4		2.0	0	0	3/4	3	1	V	c	VI		V		V							M	True	False	(1, 5, 2)	()	1	1					Eb
schubert_winterreise	n18	37	13	13	48		0.5	0	0	4/4	3	1	V2/IV	d	VI		V2/IV		V		2		IV			Mm7	True	False	(-2, 0, 4, 1)	()	0	-2					Ab
schubert_winterreise	n18	38	13	13	97/2		0.5	1/8	1/8	4/4	3	1	IV6	d	VI		IV6		IV		6					M	True	False	(3, 0, -1)	()	-1	3					G
schubert_winterreise	n18	39	13	13	49		0.5	1/4	1/4	4/4	3	1	ii%43	d	VI		ii%43		ii	%	43					%7	True	False	(-4, 0, 2, -1)	()	2	-4					Gb
schubert_winterreise	n18	40	13	13	99/2		0.5	3/8	3/8	4/4	3	1	V(6)	d	VI		V(6)		V			6				M	True	False	(1, 5, 4)	()	1	1					F
schubert_winterreise	n20	25	13	12	23		0.5	1/8	1/8	2/4	3	1	#viio2	g	i		#viio2		#vii	o	2					o7	True	True	(-4, 5, 2, -1)	()	5	-4					Eb
schubert_winterreise	n20	26	13	12	47/2		0.5	1/4	1/4	2/4	3	1	V7	g	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					D
schubert_winterreise	n20	27	13	12	24		0.5	3/8	3/8	2/4	3	1	V	g	i		V		V							M	True	True	(1, 5, 2)	()	1	1					D
schubert_winterreise	n20	28	14	13	49/2		1.0	0	0	2/4	3	1	iii6	g	i		iii6		iii		6					m	True	True	(-6, -2, -3)	()	-3	-6					Db
schubert_winterreise	n20	29	14	13	51/2		0.5	1/4	1/4	2/4	3	1	bI64	g	i		bI64		bI		64					M	True	True	(-6, -7, -3)	()	-7	-6					Db
schubert_winterreise	n20	30	14	13	26		0.5	3/8	3/8	2/4	3	1	iii6	g	i		iii6		iii		6					m	True	True	(-6, -2, -3)	()	-3	-6					Db
schubert_winterreise	n20	31	15	14	53/2		0.5	0	0	2/4	3	1	V7/VII	g	i		V7/VII		V		7		VII			Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1					C
schubert_winterreise	n20	99	48	47	93		0.5	1/8	1/8	2/4	3	1	#viio2	g	i		#viio2		#vii	o	2					o7	True	True	(-4, 5, 2, -1)	()	5	-4					Eb
schubert_winterreise	n20	100	48	47	187/2		0.5	1/4	1/4	2/4	3	1	V7	g	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					D
schubert_winterreise	n20	101	48	47	94		0.5	3/8	3/8	2/4	3	1	V	g	i		V		V							M	True	True	(1, 5, 2)	()	1	1					D
schubert_winterreise	n20	102	49	48	189/2		1.0	0	0	2/4	3	1	iii6	g	i		iii6		iii		6					m	True	True	(-6, -2, -3)	()	-3	-6					Db
schubert_winterreise	n20	103	49	48	191/2		0.5	1/4	1/4	2/4	3	1	bI64	g	i		bI64		bI		64					M	True	True	(-6, -7, -3)	()	-7	-6					Db
schubert_winterreise	n20	104	49	48	96		0.5	3/8	3/8	2/4	3	1	iii6	g	i		iii6		iii		6					m	True	True	(-6, -2, -3)	()	-3	-6					Db
schubert_winterreise	n20	105	50	49	193/2		0.5	0	0	2/4	3	1	V7/VII	g	i		V7/VII		V		7		VII			Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1					C
schubert_winterreise	n20	156	78	77	307/2		1.0	1/4	1/4	2/4	3	1	V2/iv	g	i		V2/iv		V		2		iv			Mm7	True	True	(-2, 0, 4, 1)	()	0	-2					F
schubert_winterreise	n20	157	79	78	309/2		1.0	0	0	2/4	3	1	IV6	g	i		IV6		IV		6					M	True	True	(3, 0, -1)	()	-1	3					E
schubert_winterreise	n20	158	79	78	311/2		1.0	1/4	1/4	2/4	3	1	Ger6	g	i		Ger6	Ger	vii	o	65	b3	V			Ger	True	True	(-4, 0, -3, 6)	()	6	-4					Eb
schubert_winterreise	n20	159	80	79	313/2		1.0	0	0	2/4	3	1	V(64)	g	i		V(64)		V			64				M	True	True	(1, 0, -3)	()	1	1					D
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	45	21	21	80		2.0	0	0	2/2	2	1	V7/vi{	E	I		V7/vi		V		7		vi		{	Mm7	False	False	(4, 8, 5, 2)	()	4	4					G#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	46	21	21	82		2.0	1/2	1/2	2/2	2	1	V7(9)/bVI	E	I		V7(9)/bVI		V		7	9	bVI			Mm7	False	False	(-3, 1, -2, -5)	(-1,)	-3	-3					G
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	47	22	22	84		1.0	0	0	2/2	2	1	V7(b10b6)/V	E	I		V7(b10b6)/V		V		7	b10b6	V			Mm7	False	False	(2, 6, -2, 0)	(-1,)	2	2					F#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	48	22	22	85		3.0	1/4	1/4	2/2	2	1	V7(6)/bV	E	I		V7(6)/bV		V		7	6	bV			Mm7	False	False	(-5, -1, -2, -7)	()	-5	-5					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	49	23	23	88		3.5	0	0	2/2	2	1	V43/bVII	E	I		V43/bVII		V		43		bVII			Mm7	False	False	(0, -3, -1, 3)	()	-1	0					E
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	55	26	26	101		1.0	1/4	1/4	2/2	2	1	V7(6)/bV	E	I		V7(6)/bV		V		7	6	bV			Mm7	False	False	(-5, -1, -2, -7)	()	-5	-5					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	56	26	26	102		1.0	1/2	1/2	2/2	2	1	V7/IV	E	I		V7/IV		V		7		IV			Mm7	False	False	(0, 4, 1, -2)	()	0	0					E
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	57	26	26	103		1.0	3/4	3/4	2/2	2	1	V7(#11)/bIV	E	I		V7(#11)/bIV		V		7	#11	bIV			Mm7	False	False	(-7, -3, -6, -9)	(-1,)	-7	-7					Eb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	58	27	27	104		2.0	0	0	2/2	2	1	V7/bIII	E	I		V7/bIII		V		7		bIII			Mm7	False	False	(-2, 2, -1, -4)	()	-2	-2					D
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	59	27	27	106		1.0	1/2	1/2	2/2	2	1	V7(9)/vi	E	I		V7(9)/vi		V		7	9	vi			Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4					G#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	60	27	27	107		1.0	3/4	3/4	2/2	2	1	V7(96)/bVI	E	I		V7(96)/bVI		V		7	96	bVI			Mm7	False	False	(-3, 1, 0, -5)	(-1,)	-3	-3					G
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	61	28	28	108		2.0	0	0	2/2	2	1	V7(96)/V|HC	E	I		V7(96)/V		V		7	96	V	HC		Mm7	False	False	(2, 6, 5, 0)	(4,)	2	2					F#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	62	28	28	110		1.5	1/2	1/2	2/2	2	1	ii43/bIV	E	I		ii43/bIV		ii		43		bIV			mm7	False	False	(-5, -8, -6, -9)	()	-6	-5					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	38	20	20	76		2.0	0	0	2/2	2	1	V7(139)/ii	e	i		V7(139)/ii		V		7	139	ii			Mm7	True	True	(3, 7, 4, 1)	(-1, -2)	3	3					C#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	39	20	20	78		2.0	1/2	1/2	2/2	2	1	V7(b13)/bII	e	i		V7(b13)/bII		V		7	b13	bII			Mm7	True	True	(-4, 0, -3, -6)	(-8,)	-4	-4					C
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	40	21	21	80		2.0	0	0	2/2	2	1	V7	e	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					B
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	41	21	21	82		2.0	1/2	1/2	2/2	2	1	V7/bI	e	i		V7/bI		V		7		bI			Mm7	True	True	(-6, -2, -5, -8)	()	-6	-6					Bb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	43	22	22	86		2.0	1/2	1/2	2/2	2	1	V7(13)	e	i		V7(13)		V		7	13				Mm7	True	True	(1, 5, 2, -1)	(-3,)	1	1					B
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	44	23	23	88		2.0	0	0	2/2	2	1	I(139)/bV	e	i		I(139)/bV		I			139	bV			M	True	True	(-6, -2, -5)	(-3, -4)	-6	-6					Bb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	45	23	23	90		2.0	1/2	1/2	2/2	2	1	V7/V/III	e	i		V7/V/III		V		7		V/III			Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1					A
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	46	24	24	92		1.0	0	0	2/2	2	1	V/bV/III	e	i		V/bV/III		V				bV/III			M	True	True	(-8, -4, -7)	()	-8	-8					Ab
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	47	24	24	93		3.0	1/4	1/4	2/2	2	1	V7(139)/VI	e	i		V7(139)/VI		V		7	139	VI			Mm7	True	True	(-3, 1, -2, -5)	(0, -1)	-3	-3					G
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	48	25	25	96		2.0	0	0	2/2	2	1	V7(9)/V	e	i		V7(9)/V		V		7	9	V			Mm7	True	True	(2, 6, 3, 0)	(4,)	2	2					F#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	49	25	25	98		2.0	1/2	1/2	2/2	2	1	V7(9)/bV	e	i		V7(9)/bV		V		7	9	bV			Mm7	True	True	(-5, -1, -4, -7)	(-3,)	-5	-5					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	55	28	28	108		2.0	0	0	2/2	2	1	V7(139)/ii	e	i		V7(139)/ii		V		7	139	ii			Mm7	True	True	(3, 7, 4, 1)	(-1, -2)	3	3					C#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	56	28	28	110		2.0	1/2	1/2	2/2	2	1	V7(b13)/bII	e	i		V7(b13)/bII		V		7	b13	bII			Mm7	True	True	(-4, 0, -3, -6)	(-8,)	-4	-4					C
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	57	29	29	112		2.0	0	0	2/2	2	1	V7	e	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					B
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	58	29	29	114		2.0	1/2	1/2	2/2	2	1	V7/bI	e	i		V7/bI		V		7		bI			Mm7	True	True	(-6, -2, -5, -8)	()	-6	-6					Bb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	77	36	36	140		2.0	0	0	2/2	2	1	V7(139)/ii	e	i		V7(139)/ii		V		7	139	ii			Mm7	True	True	(3, 7, 4, 1)	(-1, -2)	3	3					C#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	78	36	36	142		2.0	1/2	1/2	2/2	2	1	V7(b13)/bII	e	i		V7(b13)/bII		V		7	b13	bII			Mm7	True	True	(-4, 0, -3, -6)	(-8,)	-4	-4					C
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	79	37	37	144		2.0	0	0	2/2	2	1	V7	e	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					B
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	80	37	37	146		2.0	1/2	1/2	2/2	2	1	V7/bI	e	i		V7/bI		V		7		bI			Mm7	True	True	(-6, -2, -5, -8)	()	-6	-6					Bb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	81	38	38				0	0	2/2	2	1	V7(4)/VII	e	i		V7(4)/VII		V		7	4	VII			Mm7	True	True	(-1, -2, 0, -3)	()	-1	-1		1			A
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	82	38	38				1/2	1/2	2/2	2	1	V7(9)/#vi|HC}	e	i		V7(9)/#vi		V		7	9	#vi	HC	}	Mm7	True	True	(4, 8, 5, 2)	(-1,)	4	4		1			G#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	17	9	9	34		2.0	1/2	1/2	2/2	2	1	V7(#11)/bVII	D	I		V7(#11)/bVII		V		7	#11	bVII			Mm7	False	False	(-1, 3, 0, -3)	(5,)	-1	-1					G
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	18	10	10	36		2.0	0	0	2/2	2	1	V7(#11)/vi	D	I		V7(#11)/vi		V		7	#11	vi			Mm7	False	False	(4, 8, 5, 2)	(10,)	4	4					F#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	19	10	10	38		2.0	1/2	1/2	2/2	2	1	V7(b9)/bVI	D	I		V7(b9)/bVI		V		7	b9	bVI			Mm7	False	False	(-3, 1, -2, -5)	(-8,)	-3	-3					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	20	11	11	40		2.0	0	0	2/2	2	1	V7(13+9)/V	D	I		V7(13+9)/V		V		7	13+9	V			Mm7	False	False	(2, 6, 3, 0)	(5, 4)	2	2					E
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	38	19	19	74		2.0	1/2	1/2	2/2	2	1	V7(#11)/bVII	D	I		V7(#11)/bVII		V		7	#11	bVII			Mm7	False	False	(-1, 3, 0, -3)	(5,)	-1	-1					G
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	39	20	20	76		2.5	0	0	2/2	2	1	V7(+9)/vi	D	I		V7(+9)/vi		V		7	+9	vi			Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4					F#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	40	20	20	157/2		1.0	5/8	5/8	2/2	2	1	V7(9)/bVI	D	I		V7(9)/bVI		V		7	9	bVI			Mm7	False	False	(-3, 1, -2, -5)	(-1,)	-3	-3					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	41	20	20	159/2		0.5	7/8	7/8	2/2	2	1	V7(9)/V	D	I		V7(9)/V		V		7	9	V			Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2					E
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	47	23	23	90		2.0	1/2	1/2	2/2	2	1	V7(b9)/bVI	D	I		V7(b9)/bVI		V		7	b9	bVI			Mm7	False	False	(-3, 1, -2, -5)	(-8,)	-3	-3					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	48	24	24	92		2.0	0	0	2/2	2	1	V(9)/V	D	I		V(9)/V		V			9	V			M	False	False	(2, 6, 3)	(4,)	2	2					E
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	49	24	24	94		1.0	1/2	1/2	2/2	2	1	V7(+9)/bV	D	I		V7(+9)/bV		V		7	+9	bV			Mm7	False	False	(-5, -1, -4, -7)	(-3,)	-5	-5					Eb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	50	24	24	95		1.0	3/4	3/4	2/2	2	1	V7(#11+9)/IV	D	I		V7(#11+9)/IV		V		7	#11+9	IV			Mm7	False	False	(0, 4, 1, -2)	(6, 2)	0	0					D
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	65	30	30	118		2.0	1/2	1/2	2/2	2	1	V7(#11b9)/bVII	D	I		V7(#11b9)/bVII		V		7	#11b9	bVII			Mm7	False	False	(-1, 3, 0, -3)	(5, -6)	-1	-1					G
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	66	31	31	120		2.0	0	0	2/2	2	1	V7(9)/vi	D	I		V7(9)/vi		V		7	9	vi			Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4					F#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	67	31	31	122		1.0	1/2	1/2	2/2	2	1	biii(9)	D	I		biii(9)		biii			9				m	False	False	(-3, -6, -2)	(-1,)	-3	-3					F
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	68	31	31	123		1.0	3/4	3/4	2/2	2	1	ii(#139)	D	I		ii(#139)		ii			#139				m	False	False	(2, -1, 3)	(12, 4)	2	2					E
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	69	32	32	124		2.0	0	0	2/2	2	1	V7(9)/bV	D	I		V7(9)/bV		V		7	9	bV			Mm7	False	False	(-5, -1, -4, -7)	(-3,)	-5	-5					Eb
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	70	32	32	126		1.0	1/2	1/2	2/2	2	2	V7(9)/IV	D	I		V7(9)/IV		V		7	9	IV			Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0					D
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	71	32	32	127		1.0	3/4	3/4	2/2	2	2	V7/iii	D	I		V7/iii		V		7		iii			Mm7	False	False	(5, 9, 6, 3)	()	5	5					C#
schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	72	33	33	128		2.0	0	0	2/2	2	1	V7(#11b9)/biii	D	I		V7(#11b9)/biii		V		7	#11b9	biii			Mm7	False	False	(-2, 2, -1, -4)	(4, -14)	-2	-2					C
schumann_kinderszenen	n05	12	7	6	12	12	0.5	3/8	3/8	2/4	2	1	V2/IV	D	I		V2/IV		V		2		IV			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2					C
schumann_kinderszenen	n05	13	8	7	25/2	25/2	1.5	0	0	2/4	2	1	IV6	D	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					B
schumann_kinderszenen	n05	14	8	7	14	14	0.5	3/8	3/8	2/4	2	1	iv6	D	I		iv6		iv		6					m	False	False	(-4, 0, -1)	()	-1	-4					Bb
schumann_kinderszenen	n05	15	9	8		29/2		0	0	2/4	2	1	V7	D	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1		1			A
schumann_kinderszenen	n09	17	11	11	30	30	2.0	0	0	3/4	2	1	V65/IV	C	I		V65/IV		V		65		IV			Mm7	False	False	(4, 1, -2, 0)	()	0	4					E
schumann_kinderszenen	n09	18	11	11	32	32	1.0	1/2	1/2	3/4	2	1	ii.Ger6/iv	C	ii		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	False	True	(-5, -1, -4, 5)	()	5	-5					Eb
schumann_kinderszenen	n09	19	12	12	33	33	1.0	0	0	3/4	2	1	iv64(#7)	C	ii		iv64(#7)		iv		64	#7				m	False	True	(0, 4, -4)	()	-1	0	V(#764)/iv				D
schumann_kinderszenen	n09	20	12	12	34	34	1.0	1/4	1/4	3/4	2	1	iv64	C	ii		iv64		iv		64					m	False	True	(0, -1, -4)	()	-1	0	V(64)/iv				D
schumann_kinderszenen	n09	21	12	12	35	35	1.0	1/2	1/2	3/4	2	1	#viio7	C	ii		#viio7		#vii	o	7					o7	False	True	(5, 2, -1, -4)	()	5	5					C#
schumann_kinderszenen	n10	65	54	53	209/4	209/4	6.0	0	0	2/8	2	1	i	g#	i		i		i							m	True	True	(0, -3, 1)	()	0	0					G#
schumann_kinderszenen	n11	0	1	1	0	0	1.0	0	0	2/4	2	1	e.i{	e	i		i		i						{	m	True	True	(0, -3, 1)	()	0	0					E
schumann_kinderszenen	n11	1	1	1	1	1	0.5	1/4	1/4	2/4	2	1	V6	e	i		V6		V		6					M	True	True	(5, 2, 1)	()	1	5					D#
schumann_kinderszenen	n11	2	1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	1	viio6/VI	e	i		viio6/VI		vii	o	6		VI			o	True	True	(-2, -5, 1)	()	1	-2					D
schumann_kinderszenen	n11	3	2	2	2	2	0.5	0	0	2/4	2	1	#viio6(2)/V	e	i		#viio6(2)/V		#vii	o	6	2	V			o	True	True	(3, 0, 1)	()	6	3					C#
schumann_kinderszenen	n11	4	2	2	5/2	5/2	1.0	1/8	1/8	2/4	2	1	#viio6/V	e	i		#viio6/V		#vii	o	6		V			o	True	True	(3, 0, 6)	()	6	3					C#
schumann_kinderszenen	n11	5	2	2	7/2	7/2	0.5	3/8	3/8	2/4	2	1	III.iio6	e	III		iio6		ii	o	6					o	True	False	(-1, -4, 2)	()	2	-1					C
schumann_kinderszenen	n11	6	3	3	4	4	0.5	0	0	2/4	2	1	I6(9)	e	III		I6(9)		I		6	9				M	True	False	(4, 1, 0)	(2,)	0	4					B
schumann_kinderszenen	n11	7	3	3	9/2	9/2	0.5	1/8	1/8	2/4	2	1	I6	e	III		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					B
schumann_kinderszenen	n11	37	13	13	24	24	1.0	0	0	2/4	2	1	i	e	i		i		i							m	True	True	(0, -3, 1)	()	0	0					E
schumann_kinderszenen	n11	38	13	13	25	25	0.5	1/4	1/4	2/4	2	1	V6	e	i		V6		V		6					M	True	True	(5, 2, 1)	()	1	5					D#
schumann_kinderszenen	n11	39	13	13	51/2	51/2	0.5	3/8	3/8	2/4	2	1	viio6/VI	e	i		viio6/VI		vii	o	6		VI			o	True	True	(-2, -5, 1)	()	1	-2					D
schumann_kinderszenen	n11	40	14	14	26	26	0.5	0	0	2/4	2	1	viio6(2)/V	e	i		viio6(2)/V		vii	o	6	2	V			o	True	True	(3, 0, 1)	()	6	3					C#
schumann_kinderszenen	n11	41	14	14	53/2	53/2	1.0	1/8	1/8	2/4	2	1	viio6/V	e	i		viio6/V		vii	o	6		V			o	True	True	(3, 0, 6)	()	6	3					C#
schumann_kinderszenen	n11	42	14	14	55/2	55/2	0.5	3/8	3/8	2/4	2	1	III.iio6	e	III		iio6		ii	o	6					o	True	False	(-1, -4, 2)	()	2	-1					C
schumann_kinderszenen	n11	43	15	15	28	28	0.5	0	0	2/4	2	1	I6(9)	e	III		I6(9)		I		6	9				M	True	False	(4, 1, 0)	(2,)	0	4					B
schumann_kinderszenen	n11	44	15	15	57/2	57/2	0.5	1/8	1/8	2/4	2	1	I6	e	III		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					B
schumann_kinderszenen	n11	79	29	29	56	56	1.0	0	0	2/4	2	1	i{	e	i	I/V	i		i						{	m	True	True	(0, -3, 1)	()	0	0					E
schumann_kinderszenen	n11	80	29	29	57	57	0.75	1/4	1/4	2/4	2	1	V6	e	i	I/V	V6		V		6					M	True	True	(5, 2, 1)	()	1	5					D#
schumann_kinderszenen	n11	81	29	29	231/4	231/4	0.25	7/16	7/16	2/4	2	1	viio6/VI]	e	i	I/V	viio6/VI		vii	o	6		VI			o	True	True	(-2, -5, 1)	()	1	-2					D
schumann_kinderszenen	n11	82	30	30	58	58	0.5	0	0	2/4	2	1	#viio6(2)/V	e	i		#viio6(2)/V		#vii	o	6	2	V			o	True	True	(3, 0, 1)	()	6	3					C#
schumann_kinderszenen	n11	83	30	30	117/2	117/2	1.0	1/8	1/8	2/4	2	1	#viio6/V	e	i		#viio6/V		#vii	o	6		V			o	True	True	(3, 0, 6)	()	6	3					C#
schumann_kinderszenen	n11	84	30	30	119/2	119/2	0.5	3/8	3/8	2/4	2	1	III.iio6	e	III		iio6		ii	o	6					o	True	False	(-1, -4, 2)	()	2	-1					C
schumann_kinderszenen	n11	85	31	31	60	60	0.5	0	0	2/4	2	1	I6(9)	e	III		I6(9)		I		6	9				M	True	False	(4, 1, 0)	(2,)	0	4					B
schumann_kinderszenen	n11	86	31	31	121/2	121/2	0.5	1/8	1/8	2/4	2	1	I6	e	III		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					B
schumann_kinderszenen	n11	116	41	41	80	80	1.0	0	0	2/4	2	1	i	e	i		i		i							m	True	True	(0, -3, 1)	()	0	0					E
schumann_kinderszenen	n11	117	41	41	81	81	0.75	1/4	1/4	2/4	2	1	V6	e	i		V6		V		6					M	True	True	(5, 2, 1)	()	1	5					D#
schumann_kinderszenen	n11	118	41	41	327/4	327/4	0.25	7/16	7/16	2/4	2	1	viio6/VI	e	i		viio6/VI		vii	o	6		VI			o	True	True	(-2, -5, 1)	()	1	-2					D
schumann_kinderszenen	n11	119	42	42	82	82	0.5	0	0	2/4	2	1	#viio6(2)/V	e	i		#viio6(2)/V		#vii	o	6	2	V			o	True	True	(3, 0, 1)	()	6	3					C#
schumann_kinderszenen	n11	120	42	42	165/2	165/2	1.0	1/8	1/8	2/4	2	1	#viio6/V	e	i		#viio6/V		#vii	o	6		V			o	True	True	(3, 0, 6)	()	6	3					C#
schumann_kinderszenen	n11	121	42	42	167/2	167/2	0.5	3/8	3/8	2/4	2	1	III.iio6	e	III		iio6		ii	o	6					o	True	False	(-1, -4, 2)	()	2	-1					C
schumann_kinderszenen	n11	122	43	43	84	84	0.5	0	0	2/4	2	1	I6(9)	e	III		I6(9)		I		6	9				M	True	False	(4, 1, 0)	(2,)	0	4					B
schumann_kinderszenen	n11	123	43	43	169/2	169/2	0.5	1/8	1/8	2/4	2	1	I6	e	III		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					B
schumann_liederkreis	op39n03	31	24	24	69		3.0	0	0	3/4	3	1	I]\\	E	bVI	I	I		I						\\	M	False	False	(0, 4, 1)	()	0	0					C
schumann_liederkreis	op39n03	32	25	25	72		2.5	0	0	3/4	3	1	i.Ger6	E	i		Ger6	Ger	vii	o	65	b3	V			Ger	False	True	(-4, 0, -3, 6)	()	6	-4					C
schumann_liederkreis	op39n03	33	25	25	149/2		0.5	5/8	5/8	3/4	3	1	Fr6	E	i		Fr6	Fr	V		43	b5	V			Fr	False	True	(-4, 0, 2, 6)	()	2	-4					C
schumann_liederkreis	op39n03	34	26	26	75		3.0	0	0	3/4	3	1	V	E	i		V		V							M	False	True	(1, 5, 2)	()	1	1					B
schumann_liederkreis	op39n03	35	27	27	78		3.0	0	0	3/4	3	1	Fr6/vii	E	i		Fr6/vii	Fr	V		43	b5	V/vii			Fr	False	True	(-6, -2, 0, 4)	()	0	-6					Bb
schumann_liederkreis	op39n03	36	28	28	81		3.0	0	0	3/4	3	1	IV	E	i		IV		IV							M	False	True	(-1, 3, 0)	()	-1	-1					A
schumann_liederkreis	op39n03	37	29	29	84		1.0	0	0	3/4	3	1	IV	E	i		IV		IV							M	False	True	(-1, 3, 0)	()	-1	-1					A
schumann_liederkreis	op39n03	38	29	29	85		1.0	1/4	1/4	3/4	3	1	iv	E	i		iv		iv							m	False	True	(-1, -4, 0)	()	-1	-1					A
schumann_liederkreis	op39n03	82	60	60	179		1.0	1/2	1/2	3/4	3	1	V2	E	I		V2		V		2					Mm7	False	False	(-1, 1, 5, 2)	()	1	-1					A
schumann_liederkreis	op39n03	83	61	61	180		2.5	0	0	3/4	3	1	#viio65/ii	E	I		#viio65/ii		#vii	o	65		ii			o7	False	False	(4, 1, -2, 7)	()	7	4					G#
