key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
792	c#	III	36	35	15	42.9	7	8	2 5 7 2 1 4 1 4 1 3 4 b3 2 #4 5 7 1 3 4 6 7 2 3 #5 6 3 2 1 7 3 1 7 #4 b1 6	['2 1', '3 4 b3 2', '#4 5', '7 1', '3 4', '6 7', '2 3', '#5 6', '3 2 1 7', '1 7', 'b1']	['I(42) I', 'I+6 IV Fr6/V V/V', 'V65/V V', 'V65 I', 'V65/IV IV', 'vi viio', 'vii%65 V/vi', 'V65/vi vi', 'I6 V64 V2/V V6', 'I V6(+6)', 'viio2/iii']	['3 4', '#4 5', '7 1', '3 4', '6 7', '2 3', '#5 6']	['I+6 IV', 'V65/V V', 'V65 I', 'V65/IV IV', 'vi viio', 'vii%65 V/vi', 'V65/vi vi']	['2 1', '4 b3 2', '3 2 1 7', '1 7', 'b1']	['I(42) I', 'IV Fr6/V V/V', 'I6 V64 V2/V V6', 'I V6(+6)', 'viio2/iii']	('ABC', 'n14op131_01', 77)	('ABC', 'n14op131_01', 112)
793	c#	iii	5	2	1	50.0	1	0	5 6	['5 5 5 6']	['i64 V V7 VI(6)']	['5 5 5 6']	['i64 V V7 VI(6)']	[]	[]	('ABC', 'n14op131_01', 113)	('ABC', 'n14op131_01', 117)
794	c#	VII	17	15	7	46.7	4	3	5 3 5 3 2 3 5 4 5 2 3 5 3 4 3	['3 2 3', '5 4 5', '2 3', '3 4']	['I6 V43 I6', 'I64 V2 I64', 'V43 I6', 'I6 V2']	['2 3', '4 5', '2 3', '3 4']	['V43 I6', 'V2 I64', 'V43 I6', 'I6 V2']	['3 2', '5 4', '4']	['I6 V43', 'I64 V2', 'V2']	('ABC', 'n14op131_01', 118)	('ABC', 'n14op131_01', 134)
795	c#	iii	6	3	0	0.0	0	0	5 1 5	[]	[]	[]	[]	[]	[]	('ABC', 'n14op131_01', 135)	('ABC', 'n14op131_01', 140)
796	c#	biii	8	6	2	33.3	1	1	1 5 1 2 1 #6	['1 2 1 1']	['i V64 I(4) I']	['1 2']	['i V64']	['2 1 1']	['V64 I(4) I']	('ABC', 'n14op131_01', 141)	('ABC', 'n14op131_01', 148)
797	c#	bbII	3	2	0	0.0	0	0	3 1	[]	[]	[]	[]	[]	[]	('ABC', 'n14op131_01', 149)	('ABC', 'n14op131_01', 151)
798	c#	bbV	6	6	1	16.7	1	0	7 2 5 7 1 6	['7 1']	['V6 I']	['7 1']	['V6 I']	[]	[]	('ABC', 'n14op131_01', 152)	('ABC', 'n14op131_01', 157)
799	c#	bVI	4	4	1	25.0	1	0	5 7 1 6	['7 1']	['V6 I']	['7 1']	['V6 I']	[]	[]	('ABC', 'n14op131_01', 158)	('ABC', 'n14op131_01', 161)
800	c#	bvii	4	4	1	25.0	1	0	5 #7 1 6	['#7 1']	['V6 i']	['#7 1']	['V6 i']	[]	[]	('ABC', 'n14op131_01', 162)	('ABC', 'n14op131_01', 165)
801	c#	VII	27	24	12	50.0	1	11	5 7 1 7 6 5 4 6 5 3 5 4 2 4 3 5 4 6 5 b7 6 1 b7 2	['7 1 1 7 6 6 5 4', '6 5', '5 4 4', '4 3', '5 4', '6 5', 'b7 6', '1 b7']	['V6 I(4) I vi(2) vi V/ii V2/ii ii6', 'ii64 V(64)', 'V43/IV bVII64 ii6', 'ii6 iii', 'V43/IV IV', 'ii43 v', 'v6 vi', 'V43/bVII bVII']	['7 1 1']	['V6 I(4) I']	['1 1 7 6 6 5 4', '6 5', '5 4 4', '4 3', '5 4', '6 5', 'b7 6', '1 b7']	['I(4) I vi(2) vi V/ii V2/ii ii6', 'ii64 V(64)', 'V43/IV bVII64 ii6', 'ii6 iii', 'V43/IV IV', 'ii43 v', 'v6 vi', 'V43/bVII bVII']	('ABC', 'n14op131_01', 166)	('ABC', 'n14op131_01', 192)
802	c#	VI	50	42	26	61.9	16	10	2 4 #5 b5 4 5 6 7 1 4 5 1 7 5 1 2 4 1 2 7 1 2 1 7 1 6 7 5 4 1 2 1 b7 4 3 1 2 3 4 3 4 1	['#5 b5 4 5 6 7 1', '4 5', '1 7', '1 2', '1 1 2', '7 7 1 2 1 7 1 1', '6 7 7', '5 4', '1 2 1 b7', '4 4 3', '1 2 3 4 3 4']	['V65/VI viio43/ii ii6 iii6 IV6 V65 I', 'IV V', 'viio/ii iii64', 'I viio7/iii', 'I(6#4#2) I viio7/iii', 'V6 V65 I I(42) I V6 I(4) I', 'IV6 vii(4) vii', 'iii6 V2', 'I ii7 ii2 V2/IV', 'IV IV V65/IV', 'vi6 ii V65/IV IV I6 V2']	['4 5 6 7 1', '4 5', '1 2', '1 1 2', '7 7 1 2', '7 1 1', '6 7 7', '1 2', '1 2 3 4', '3 4']	['ii6 iii6 IV6 V65 I', 'IV V', 'I viio7/iii', 'I(6#4#2) I viio7/iii', 'V6 V65 I I(42)', 'V6 I(4) I', 'IV6 vii(4) vii', 'I ii7', 'vi6 ii V65/IV IV', 'I6 V2']	['#5 b5 4', '1 7', '2 1 7', '5 4', '2 1 b7', '4 4 3', '4 3']	['V65/VI viio43/ii ii6', 'viio/ii iii64', 'I(42) I V6', 'iii6 V2', 'ii7 ii2 V2/IV', 'IV IV V65/IV', 'IV I6']	('ABC', 'n14op131_01', 193)	('ABC', 'n14op131_01', 242)
803	c#	i	31	27	15	55.6	9	6	5 b5 3 #7 5 2 1 #7 1 3 2 1 2 3 5 1 2 3 #3 4 5 6 5 1 3 5 #7	['5 b5', '2 1 #7 1', '3 2 1 2 3', '1 2 3 #3 #3 4 5 6 6 5 5']	['V7 VI2', 'V43 i V65 i', 'i6 V43 i V43 i6', 'i V43 i6 V6/iv V65/iv iv V43/iv iv6 Ger6 V(64) V7']	['#7 1', '1 2 3', '1 2 3 #3 #3 4 5 6 6']	['V65 i', 'i V43 i6', 'i V43 i6 V6/iv V65/iv iv V43/iv iv6 Ger6']	['5 b5', '2 1 #7', '3 2 1', '6 6 5 5']	['V7 VI2', 'V43 i V65', 'i6 V43 i', 'iv6 Ger6 V(64) V7']	('ABC', 'n14op131_01', 243)	('ABC', 'n14op131_01', 273)
804	c#	iv	20	17	6	35.3	1	5	5 3 1 3 2 1 b2 5 2 1 6 1 5 1 #7 2 1	['3 2 1 b2', '2 2 1', '1 #7', '2']	['VI64 iio iv64 viio65', 'V43 i(2) i', 'i V6', 'V43']	['1 b2']	['iv64 viio65']	['3 2 1', '2 2 1', '1 #7', '2']	['VI64 iio iv64', 'V43 i(2) i', 'i V6', 'V43']	('ABC', 'n14op131_01', 274)	('ABC', 'n14op131_01', 293)
805	c#	i	40	30	15	50.0	4	11	#7 1 6 5 4 6 5 4 3 4 b5 4 3 2 1 #3 4 b2 1 #7 6 1 6 1 4 1 6 1 6 1	['#7 1', '6 5 5 4', '6 6 5 5 4 4 3 4 4 b5 4 4 3 3 2 2 1 1', '#3 4', 'b2 1 #7']	['#viio7 i', '#viio2 V(64) V7 #viio43', 'iv6(2) iv6 V43(4)/iv V43/iv iv V2 i6 iv(4) iv V2/bII bII6 V2 i6 V2/vii V43 V43 i(4) V/iv', 'V6/iv iv', 'bII(#2) iv64 #viio7']	['#7 1', '3 4 4 b5', '#3 4']	['#viio7 i', 'i6 iv(4) iv V2/bII', 'V6/iv iv']	['6 5 5 4', '6 6 5 5 4 4 3', 'b5 4 4 3 3 2 2 1 1', 'b2 1 #7']	['#viio2 V(64) V7 #viio43', 'iv6(2) iv6 V43(4)/iv V43/iv iv V2 i6', 'V2/bII bII6 V2 i6 V2/vii V43 V43 i(4) V/iv', 'bII(#2) iv64 #viio7']	('ABC', 'n14op131_01', 294)	('ABC', 'n14op131_01', 333)
806	D	I	63	48	20	41.7	2	18	1 4 1 4 1 4 6 1 6 1 4 6 1 7 b7 bb7 6 #5 5 1 5 4 3 5 #4 4 6 5 1 5 4 3 2 1 7 2 4 3 5 4 5 3 1 4 2 #4 5 #4	['1 7 b7 bb7 6 #5 5', '5 5 4 3 3', '5 #4 4', '6 5 5', '5 4 3 2 1 1 7 7', '4 3 3 3', '5 4 5', '#4 #4 5']	['I iii64 iii%43 viio2/ii V7/ii #viio/vi V7', 'V(64) V7 vii%43 vi64 I+6', 'I64 #iv7 ii6', 'V7(2) V(64) V7', 'V7 I6(4) I6 I(2) I V6(4) V6 V65', 'V2 I6(7) I6 I+6', 'ii65(4) ii65 V', 'V6/V V6(7)/V V6(4)/V']	['4 5', '#4 #4 5']	['ii65 V', 'V6/V V6(7)/V V6(4)/V']	['1 7 b7 bb7 6 #5 5', '5 5 4 3 3', '5 #4 4', '6 5 5', '5 4 3 2 1 1 7 7', '4 3 3 3', '5 4', '5']	['I iii64 iii%43 viio2/ii V7/ii #viio/vi V7', 'V(64) V7 vii%43 vi64 I+6', 'I64 #iv7 ii6', 'V7(2) V(64) V7', 'V7 I6(4) I6 I(2) I V6(4) V6 V65', 'V2 I6(7) I6 I+6', 'ii65(4) ii65', 'V6(4)/V']	('ABC', 'n14op131_02', 0)	('ABC', 'n14op131_02', 62)
807	D	V	20	14	9	64.3	5	4	1 2 1 2 4 3 4 5 #4 b6 3 7 6 3	['1 2 1 2 2 2 2', '4 3 4 5 #4 b6', '7 6']	['I I(2) I(4) V43 V43(4) V43(2) V43', 'I6(4) V7/vi ii6 #viio43/ii V6/V Ger6', 'V65 vi']	['1 2', '1 2 2 2 2', '3 4 5', '#4 b6']	['I I(2)', 'I(4) V43 V43(4) V43(2) V43', 'V7/vi ii6 #viio43/ii', 'V6/V Ger6']	['2 1', '4 3', '5 #4', '7 6']	['I(2) I(4)', 'I6(4) V7/vi', '#viio43/ii V6/V', 'V65 vi']	('ABC', 'n14op131_02', 63)	('ABC', 'n14op131_02', 82)
808	D	II	20	15	4	26.7	4	0	1 4 1 3 1 2 3 4 6 1 5 b7 4 5 2	['1 2 3 4 4', '4 5']	['I ii7 iii IV(#4#2) IV', 'IV IV(2)']	['1 2 3 4 4', '4 5']	['I ii7 iii IV(#4#2) IV', 'IV IV(2)']	[]	[]	('ABC', 'n14op131_02', 83)	('ABC', 'n14op131_02', 102)
809	D	V	14	10	7	70.0	5	2	5 1 7 1 2 1 2 3 1 2	['1 7 7 7 7 1 2 1 2 3', '1']	['I V6(7) V6 V6(7) V65 I ii viio7/ii ii V43/ii', 'viio7/ii']	['7 7 7 7 1 2', '1 2 3', '1']	['V6(7) V6 V6(7) V65 I ii', 'viio7/ii ii V43/ii', 'viio7/ii']	['1 7 7 7 7', '2 1']	['I V6(7) V6 V6(7) V65', 'ii viio7/ii']	('ABC', 'n14op131_02', 103)	('ABC', 'n14op131_02', 116)
810	D	I	20	17	12	70.6	2	10	1 7 1 7 5 1 7 6 5 4 3 2 7 2 1 7 1	['1 7 1 7 7', '1 1 7 6 5 4 3 2', '2 1 7 1']	['I vii%7 I V65 V6(7)', 'I(4) I V6 vi7 V V2 I6 V43', 'V43 I V6 I(4)']	['7 1', '7 1']	['vii%7 I', 'V6 I(4)']	['1 7', '1 7 7', '1 1 7 6 5 4 3 2', '2 1 7']	['I vii%7', 'I V65 V6(7)', 'I(4) I V6 vi7 V V2 I6 V43', 'V43 I V6']	('ABC', 'n14op131_02', 117)	('ABC', 'n14op131_02', 136)
811	D	V	9	9	6	66.7	2	4	7 2 1 7 1 4 5 4 3	['2 1 7 1', '4 5 4']	['V43 I V6 I', 'IV V(64) V2']	['7 1', '4 5']	['V6 I', 'IV V(64)']	['2 1 7', '5 4']	['V43 I V6', 'V(64) V2']	('ABC', 'n14op131_02', 137)	('ABC', 'n14op131_02', 145)
812	D	I	30	17	8	47.1	6	2	1 3 4 1 3 4 3 1 3 4 1 6 b7 6 4 5 6	['3 4 4', '3 4 3', '3 4 4', '6 b7 6', '4 4 5']	['I6 IV(4#2) IV', 'I6 IV(4#2) I6', 'I6(#7) IV(4#2) IV', 'vi #viio2/ii V7/ii', 'iio6 V2 V(64)']	['3 4 4', '3 4', '3 4 4', '6 b7', '4 4 5']	['I6 IV(4#2) IV', 'I6 IV(4#2)', 'I6(#7) IV(4#2) IV', 'vi #viio2/ii', 'iio6 V2 V(64)']	['4 3', 'b7 6']	['IV(4#2) I6', '#viio2/ii V7/ii']	('ABC', 'n14op131_02', 146)	('ABC', 'n14op131_02', 175)
813	D	IV	10	5	1	20.0	1	0	1 6 4 5 1	['4 5 5 5 5']	['iio6 V(64+2) V(64) V7(4) V7']	['4 5 5 5 5']	['iio6 V(64+2) V(64) V7(4) V7']	[]	[]	('ABC', 'n14op131_02', 176)	('ABC', 'n14op131_02', 185)
814	D	ii	8	8	3	37.5	2	1	1 5 4 5 3 4 #7 5	['5 4 5', '3 4']	['V(4) V2 V', 'i6 V2(4)']	['4 5', '3 4']	['V2 V', 'i6 V2(4)']	['5 4']	['V(4) V2']	('ABC', 'n14op131_02', 186)	('ABC', 'n14op131_02', 193)
815	D	vi	36	30	19	63.3	10	9	1 2 1 b2 2 6 b2 1 7 1 7 6 5 6 3 4 3 4 b6 3 2 5 6 5 1 #4 5 1 6 4	['1 1 2 1 b2 2', 'b2 1 1 7 1 7 6 6 5 6', '3 4 3 4 b6', '3 2', '5 6 5 5', '#4 5']	['i i(6) i(42) i viio6 V43', 'viio6 i i(4) viio i V2/iv iv6 Ger6 V iio64', 'i6 iio6 i6 iio6 viio2', 'i6 V64', 'V7 VI V(64) V', 'viio7/V V']	['1 1 2', '1 b2 2', '7 1', '5 6', '3 4', '3 4 b6', '5 6', '#4 5']	['i i(6) i(42)', 'i viio6 V43', 'viio i', 'V iio64', 'i6 iio6', 'i6 iio6 viio2', 'V7 VI', 'viio7/V V']	['2 1', 'b2 1 1 7', '1 7 6 6 5', '4 3', '3 2', '6 5 5']	['i(42) i', 'viio6 i i(4) viio', 'i V2/iv iv6 Ger6 V', 'iio6 i6', 'i6 V64', 'VI V(64) V']	('ABC', 'n14op131_02', 194)	('ABC', 'n14op131_02', 230)
816	D	I	17	11	7	63.6	4	3	5 2 5 1 7 1 2 1 2 1 2	['1 7 7 7 7 1 2 1 2 1 1 1']	['I V6(7) V6 V6(7) V65 I ii viio7/ii ii viio7/ii viio7/ii viio/ii']	['7 7 7 7 1 2', '1 2', '1 1 1']	['V6(7) V6 V6(7) V65 I ii', 'viio7/ii ii', 'viio7/ii viio7/ii viio/ii']	['1 7 7 7 7', '2 1', '2 1 1 1']	['I V6(7) V6 V6(7) V65', 'ii viio7/ii', 'ii viio7/ii viio7/ii viio/ii']	('ABC', 'n14op131_02', 231)	('ABC', 'n14op131_02', 247)
817	D	IV	46	36	28	77.8	10	18	1 7 1 7 1 7 6 7 5 4 3 4 3 2 3 2 1 7 1 #4 5 #4 5 1 2 1 7 1 4 #2 #1 1 6 5 7 5	['1 7 1 7 7 1 1 7 7 6 7', '5 4 4 3 4 3 2 3 2 2 1 7 1 1', '#4 5 #4 5', '1 2 1 7 1 1 1', '4 4 #2 #1 1', '6 6 5']	['I V6(7) I V6 V65 I(4) I V6 V6(2) vi7 vi7(2)', 'V V2 V2 I6 V2 I6 V64 I6(2) V64 V43 I V6 I(4) I', 'V6(7)/V V V6/V V', 'IV/V V(64)/V V2/V V6 I(4) I V7/iv', 'iv IV #viio7/iii #viio/ii I', 'IV6(2) IV6 I64']	['7 1', '7 7 1 1', '6 7', '3 4', '2 3', '7 1 1', '#4 5', '#4 5', '1 2', '7 1 1 1']	['V6(7) I', 'V6 V65 I(4) I', 'vi7 vi7(2)', 'I6 V2', 'V64 I6(2)', 'V6 I(4) I', 'V6(7)/V V', 'V6/V V', 'IV/V V(64)/V', 'V6 I(4) I V7/iv']	['1 7', '1 7 7', '1 1 7 7 6', '5 4 4 3', '4 3 2', '3 2 2 1 7', '5 #4', '2 1 7', '4 4 #2 #1 1', '6 6 5']	['I V6(7)', 'I V6 V65', 'I(4) I V6 V6(2) vi7', 'V V2 V2 I6', 'V2 I6 V64', 'I6(2) V64 V43 I V6', 'V V6/V', 'V(64)/V V2/V V6', 'iv IV #viio7/iii #viio/ii I', 'IV6(2) IV6 I64']	('ABC', 'n14op131_02', 248)	('ABC', 'n14op131_02', 293)
818	D	I	60	54	23	42.6	5	18	3 1 4 1 4 1 3 1 3 4 b6 3 1 b7 1 7 1 2 7 1 3 1 5 3 5 1 4 7 b6 2 7 2 1 7 6 5 4 3 2 b6 5 2 1 7 6 5 4 3 2 b6 5 1 5 1	['3 4 4 4', '1 b7 1 7 1 2', '7 1', '2 1 7 6 5 4 3 2', 'b6 5', '2 1 7 6 5 4 3 2', 'b6 5']	['I6 IV(4) IV IV+', 'vi6 V2/iv vi6 vi(2) vi6 vi6(42)', 'V6 I', 'V43 I V43/vi vi V43/IV IV V43/ii ii', 'iio64 V7', 'V43 I V43/vi vi V43/IV IV V43/ii ii', 'iio64 V7']	['3 4 4 4', 'b7 1', '7 1 2', '7 1']	['I6 IV(4) IV IV+', 'V2/iv vi6', 'vi(2) vi6 vi6(42)', 'V6 I']	['1 b7', '1 7', '2 1 7 6 5 4 3 2', 'b6 5', '2 1 7 6 5 4 3 2', 'b6 5']	['vi6 V2/iv', 'vi6 vi(2)', 'V43 I V43/vi vi V43/IV IV V43/ii ii', 'iio64 V7', 'V43 I V43/vi vi V43/IV IV V43/ii ii', 'iio64 V7']	('ABC', 'n14op131_02', 294)	('ABC', 'n14op131_02', 353)
819	b	i	14	13	4	30.8	1	3	1 #7 5 #7 2 4 3 1 #7 1 5 3 1	['1 #7', '4 3', '1 1 #7 1']	['i V6', 'iio65 i6', 'i i V6 i']	['#7 1']	['V6 i']	['1 #7', '4 3', '1 1 #7']	['i V6', 'iio65 i6', 'i i V6']	('ABC', 'n14op131_03', 0)	('ABC', 'n14op131_03', 13)
820	b	IV	16	14	8	57.1	6	2	6 #1 2 4 5 2 4 3 4 #4 5 1 b2 1	['#1 2', '4 5 5', '4 3 4 #4 5 5', '1 b2']	['V65/ii ii', 'ii65 V7(4) V7', 'V2 I6 IV V65/V V(64) V7', 'V7/IV iiio2']	['#1 2', '4 5 5', '3 4 #4 5 5', '1 b2']	['V65/ii ii', 'ii65 V7(4) V7', 'I6 IV V65/V V(64) V7', 'V7/IV iiio2']	['4 3', 'b2']	['V2 I6', 'iiio2']	('ABC', 'n14op131_03', 14)	('ABC', 'n14op131_03', 29)
