corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
mendelssohn_quartets	06op80c	226	75	74	293/2		1.0	0	0	2/4	4	1	V43/#v	Ab	I		V43/#v		V		43		#v			Mm7	False	False	(10, 7, 9, 13)	()	9	10					F#
mendelssohn_quartets	06op80c	227	75	74	295/2		1.0	1/4	1/4	2/4	4	1	#v6	Ab	I		#v6		#v		6					m	False	False	(5, 9, 8)	()	8	5					G
mendelssohn_quartets	06op80c	228	76	75	297/2		1.5	0	0	2/4	4	1	V7/III	Ab	I		V7/III		V		7		III			Mm7	False	False	(5, 9, 6, 3)	()	5	5					G
mendelssohn_quartets	06op80c	229	76	75	150		0.5	3/8	3/8	2/4	4	1	III64(4)	Ab	I		III64(4)		III		64	4				M	False	False	(5, 4, 3)	()	4	5					G
mendelssohn_quartets	06op80c	230	77	76	301/2		0.375	0	0	2/4	4	1	V7(4)/III	Ab	I		V7(4)/III		V		7	4	III			Mm7	False	False	(5, 4, 6, 3)	()	5	5					G
mendelssohn_quartets	06op80c	231	77	76	1207/8		1.125	3/32	3/32	2/4	4	1	V7/III	Ab	I		V7/III		V		7		III			Mm7	False	False	(5, 9, 6, 3)	()	5	5					G
mendelssohn_quartets	06op80c	232	77	76	152		0.5	3/8	3/8	2/4	4	1	III64(4)	Ab	I		III64(4)		III		64	4				M	False	False	(5, 4, 3)	()	4	5					G
mendelssohn_quartets	06op80c	233	78	77	305/2		1.5	0	0	2/4	4	1	V7/III	Ab	I		V7/III		V		7		III			Mm7	False	False	(5, 9, 6, 3)	()	5	5					G
monteverdi_madrigals	4-19	55	31	31	120		1.0	0	0	4/4	5	1	i\\	d	v		i		i						\\	m	True	True	(0, -3, 1)	()	0	0					A
monteverdi_madrigals	4-19	56	31	31	121		7.0	1/4	1/4	4/4	5	1	i	d	v		i		i							m	True	True	(0, -3, 1)	()	0	0					A
monteverdi_madrigals	4-19	57	33	33	128		2.0	0	0	4/4	5	1	vii6(2)	d	v		vii6(2)		vii		6	2				m	True	True	(-5, -1, 0)	()	-2	-5					Bb
monteverdi_madrigals	4-19	58	33	33	130		2.0	1/2	1/2	4/4	5	1	vii6	d	v		vii6		vii		6					m	True	True	(-5, -1, -2)	()	-2	-5					Bb
monteverdi_madrigals	4-19	59	34	34	132		4.0	0	0	4/4	5	1	VII6	d	v		VII6		VII		6					M	True	True	(2, -1, -2)	()	-2	2					B
monteverdi_madrigals	4-19	60	35	35	136		2.0	0	0	4/4	5	1	III	d	v		III		III							M	True	True	(-3, 1, -2)	()	-3	-3					C
monteverdi_madrigals	4-19	61	35	35	138		2.0	1/2	1/2	4/4	5	1	i6	d	v		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					C
monteverdi_madrigals	4-19	62	36	36	140		4.0	0	0	4/4	5	1	I6	d	v		I6		I		6					M	True	True	(4, 1, 0)	()	0	4					C#
monteverdi_madrigals	4-20	55	31	31	120		1.0	0	0	4/4	5	1	i\\	d	v		i		i						\\	m	True	True	(0, -3, 1)	()	0	0					A
monteverdi_madrigals	4-20	56	31	31	121		7.0	1/4	1/4	4/4	5	1	i	d	v		i		i							m	True	True	(0, -3, 1)	()	0	0					A
monteverdi_madrigals	4-20	57	33	33	128		2.0	0	0	4/4	5	1	vii6(2)	d	v		vii6(2)		vii		6	2				m	True	True	(-5, -1, 0)	()	-2	-5					Bb
monteverdi_madrigals	4-20	58	33	33	130		2.0	1/2	1/2	4/4	5	1	vii6	d	v		vii6		vii		6					m	True	True	(-5, -1, -2)	()	-2	-5					Bb
monteverdi_madrigals	4-20	59	34	34	132		4.0	0	0	4/4	5	1	VII6	d	v		VII6		VII		6					M	True	True	(2, -1, -2)	()	-2	2					B
monteverdi_madrigals	4-20	60	35	35	136		2.0	0	0	4/4	5	1	III	d	v		III		III							M	True	True	(-3, 1, -2)	()	-3	-3					C
monteverdi_madrigals	4-20	61	35	35	138		2.0	1/2	1/2	4/4	5	1	i6	d	v		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					C
monteverdi_madrigals	4-20	62	36	36	140		4.0	0	0	4/4	5	1	I6	d	v		I6		I		6					M	True	True	(4, 1, 0)	()	0	4					C#
mozart_piano_sonatas	K280-1	63	35	35	102		3.0	0	0	3/4	2	1	V65/IV{	F	V		V65/IV		V		65		IV		{	Mm7	False	False	(4, 1, -2, 0)	()	0	4					E
mozart_piano_sonatas	K280-1	64	36	36	105		3.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					F
mozart_piano_sonatas	K280-1	65	37	37	108		3.0	0	0	3/4	2	1	V65/V	F	V		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					F#
mozart_piano_sonatas	K280-1	66	38	38	111		3.0	0	0	3/4	2	1	iii6	F	V		iii6		iii		6					m	False	False	(1, 5, 4)	()	4	1					G
mozart_piano_sonatas	K280-1	67	39	39	114		3.0	0	0	3/4	2	1	V65/vi	F	V		V65/vi		V		65		vi			Mm7	False	False	(8, 5, 2, 4)	()	4	8					G#
mozart_piano_sonatas	K280-1	68	40	40	117		1.0	0	0	3/4	2	1	vi	F	V		vi		vi							m	False	False	(3, 0, 4)	()	3	3					A
mozart_piano_sonatas	K280-1	69	40	40	118		1.0	1/4	1/4	3/4	2	1	IV6	F	V		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					A
mozart_piano_sonatas	K280-1	194	123	123	366		3.0	0	0	3/4	2	1	V65/IV{	F	I		V65/IV		V		65		IV		{	Mm7	False	False	(4, 1, -2, 0)	()	0	4					A
mozart_piano_sonatas	K280-1	195	124	124	369		3.0	0	0	3/4	2	1	ii6	F	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Bb
mozart_piano_sonatas	K280-1	196	125	125	372		3.0	0	0	3/4	2	1	V65/V	F	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					B
mozart_piano_sonatas	K280-1	197	126	126	375		3.0	0	0	3/4	2	1	iii6	F	I		iii6		iii		6					m	False	False	(1, 5, 4)	()	4	1					C
mozart_piano_sonatas	K280-1	198	127	127	378		3.0	0	0	3/4	2	1	V65/vi	F	I		V65/vi		V		65		vi			Mm7	False	False	(8, 5, 2, 4)	()	4	8					C#
mozart_piano_sonatas	K280-1	199	128	128	381		1.0	0	0	3/4	2	1	vi	F	I		vi		vi							m	False	False	(3, 0, 4)	()	3	3					D
mozart_piano_sonatas	K280-1	200	128	128	382		1.0	1/4	1/4	3/4	2	1	IV6	F	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					D
mozart_piano_sonatas	K281-1	91	50	50	99		1.0	1/4	1/4	2/4	2	1	V7/VI	Bb	vi		V7/VI		V		7		VI			Mm7	False	True	(-3, 1, -2, -5)	()	-3	-3					Bb
mozart_piano_sonatas	K281-1	92	51	51	100		2.0	0	0	2/4	2	1	#viio7/iv	Bb	vi		#viio7/iv		#vii	o	7		iv			o7	False	True	(4, 1, -2, -5)	()	4	4					B
mozart_piano_sonatas	K281-1	93	52	52	102		1.0	0	0	2/4	2	1	IV	Bb	vi		IV		IV							M	False	True	(-1, 3, 0)	()	-1	-1					C
mozart_piano_sonatas	K281-1	94	52	52	103		1.0	1/4	1/4	2/4	2	1	V7/VII	Bb	vi		V7/VII		V		7		VII			Mm7	False	True	(-1, 3, 0, -3)	()	-1	-1					C
mozart_piano_sonatas	K281-1	95	53	53	104		2.0	0	0	2/4	2	1	viio7/V	Bb	vi		viio7/V		vii	o	7		V			o7	False	True	(6, 3, 0, -3)	()	6	6					C#
mozart_piano_sonatas	K281-1	96	54	54	106		0.5	0	0	2/4	2	1	V	Bb	vi		V		V							M	False	True	(1, 5, 2)	()	1	1					D
mozart_piano_sonatas	K309-3	248	152	151	601/2		4.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					E
mozart_piano_sonatas	K309-3	249	154	153	609/2		4.0	0	0	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	False	False	(-1, 3, 0, 2)	()	2	-1					F
mozart_piano_sonatas	K309-3	250	156	155	617/2		4.0	0	0	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					F#
mozart_piano_sonatas	K309-3	251	158	157	625/2		0.5	0	0	2/4	2	1	V}{	C	I		V		V						}{	M	False	False	(1, 5, 2)	()	1	1					G
mozart_piano_sonatas	K309-3	252	158	157	313		0.5	1/8	1/8	2/4	2	1	viio2	C	I		viio2		vii	o	2					o7	False	False	(-4, 5, 2, -1)	()	5	-4					Ab
mozart_piano_sonatas	K310-3	332	196	195	388		2.0	0	0	2/4	2	1	#viio7/iv{	a	i		#viio7/iv		#vii	o	7		iv		{	o7	True	True	(4, 1, -2, -5)	()	4	4					C#
mozart_piano_sonatas	K310-3	333	197	196	390		2.0	0	0	2/4	2	1	iv	a	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					D
mozart_piano_sonatas	K310-3	334	198	197	392		2.0	0	0	2/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	True	True	(6, 3, 0, -3)	()	6	6					D#
mozart_piano_sonatas	K310-3	335	199	198	394		2.0	0	0	2/4	2	1	V	a	i		V		V							M	True	True	(1, 5, 2)	()	1	1					E
mozart_piano_sonatas	K310-3	336	200	199	396		1.5	0	0	2/4	2	1	iv6	a	i		iv6		iv		6					m	True	True	(-4, 0, -1)	()	-1	-4					F
mozart_piano_sonatas	K332-3	34	22	22	64		0.5	1/4	1/4	6/8	2	1	I6{	F	I		I6		I		6				{	M	False	False	(4, 1, 0)	()	0	4					A
mozart_piano_sonatas	K332-3	35	22	22	129/2		1.0	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Bb
mozart_piano_sonatas	K332-3	36	22	22	131/2		0.5	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	False	False	(6, 3, 2)	()	2	6					B
mozart_piano_sonatas	K332-3	37	23	23	66		1.0	0	0	6/8	2	1	iii6	F	I		iii6		iii		6					m	False	False	(1, 5, 4)	()	4	1					C
mozart_piano_sonatas	K332-3	38	23	23	67		0.5	1/4	1/4	6/8	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	False	False	(8, 5, 4)	()	4	8					C#
mozart_piano_sonatas	K332-3	39	23	23	135/2		1.0	3/8	3/8	6/8	2	1	IV6	F	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					D
mozart_piano_sonatas	K332-3	47	27	27	79		0.5	1/4	1/4	6/8	2	1	I6	F	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					A
mozart_piano_sonatas	K332-3	48	27	27	159/2		1.0	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Bb
mozart_piano_sonatas	K332-3	49	27	27	161/2		0.5	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	False	False	(6, 3, 2)	()	2	6					B
mozart_piano_sonatas	K332-3	50	28	28	81		1.0	0	0	6/8	2	1	iii6	F	I		iii6		iii		6					m	False	False	(1, 5, 4)	()	4	1					C
mozart_piano_sonatas	K332-3	51	28	28	82		0.5	1/4	1/4	6/8	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	False	False	(8, 5, 4)	()	4	8					C#
mozart_piano_sonatas	K332-3	52	28	28	165/2		1.0	3/8	3/8	6/8	2	1	IV6	F	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					D
mozart_piano_sonatas	K332-3	417	232	232	694		0.5	1/4	1/4	6/8	2	1	I6{	F	I		I6		I		6				{	M	False	False	(4, 1, 0)	()	0	4					A
mozart_piano_sonatas	K332-3	418	232	232	1389/2		1.0	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Bb
mozart_piano_sonatas	K332-3	419	232	232	1391/2		0.5	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	False	False	(6, 3, 2)	()	2	6					B
mozart_piano_sonatas	K332-3	420	233	233	696		1.0	0	0	6/8	2	1	iii6	F	I		iii6		iii		6					m	False	False	(1, 5, 4)	()	4	1					C
mozart_piano_sonatas	K332-3	421	233	233	697		0.5	1/4	1/4	6/8	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	False	False	(8, 5, 4)	()	4	8					C#
mozart_piano_sonatas	K332-3	422	233	233	1395/2		1.0	3/8	3/8	6/8	2	1	IV6	F	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					D
mozart_piano_sonatas	K332-3	430	237	237	709		0.5	1/4	1/4	6/8	2	1	I6	F	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					A
mozart_piano_sonatas	K332-3	431	237	237	1419/2		1.0	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Bb
mozart_piano_sonatas	K332-3	432	237	237	1421/2		0.5	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	False	False	(6, 3, 2)	()	2	6					B
mozart_piano_sonatas	K332-3	433	238	238	711		1.0	0	0	6/8	2	1	iii6	F	I		iii6		iii		6					m	False	False	(1, 5, 4)	()	4	1					C
mozart_piano_sonatas	K332-3	434	238	238	712		0.5	1/4	1/4	6/8	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	False	False	(8, 5, 4)	()	4	8					C#
mozart_piano_sonatas	K332-3	435	238	238	1425/2		1.0	3/8	3/8	6/8	2	1	IV6	F	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					D
mozart_piano_sonatas	K333-2	99	35	35	102		1.0	0	0	3/4	2	1	i(94)}	Eb	ii		i(94)		i			94			}	m	False	True	(0, -1, 1)	(2,)	0	0					F
mozart_piano_sonatas	K333-2	100	35	35	103		4.0	1/4	1/4	3/4	2	1	i|PAC	Eb	ii		i		i					PAC		m	False	True	(0, -3, 1)	()	0	0					F
mozart_piano_sonatas	K333-2	102	36	36	107		1.0	1/2	1/2	3/4	2	1	VI6	Eb	ii		VI6		VI		6					M	False	True	(0, -3, -4)	()	-4	0					F
mozart_piano_sonatas	K333-2	103	37	37	108		1.0	0	0	3/4	2	1	viio43(2)/V	Eb	ii		viio43(2)/V		vii	o	43	2	V			o7	False	True	(0, -3, 1, 3)	()	6	0					F
mozart_piano_sonatas	K333-2	104	37	37	109		2.0	1/4	1/4	3/4	2	1	viio43/V	Eb	ii		viio43/V		vii	o	43		V			o7	False	True	(0, -3, 6, 3)	()	6	0					F
mozart_piano_sonatas	K333-2	105	38	38	111		3.0	0	0	3/4	2	1	IV.V6(6#2)	Eb	IV		V6(6#2)		V		6	6#2				M	False	False	(10, 4, 1)	()	1	10					F#
mozart_piano_sonatas	K333-2	106	39	39	114		1.0	0	0	3/4	2	1	V+6	Eb	IV		V+6		V	+	6					+	False	False	(5, 9, 1)	()	1	5					G
mozart_piano_sonatas	K333-2	107	39	39	115		2.0	1/4	1/4	3/4	2	1	V6(6)	Eb	IV		V6(6)		V		6	6				M	False	False	(5, 4, 1)	()	1	5					G
mozart_piano_sonatas	K333-2	108	40	40	117		2.0	0	0	3/4	2	1	I	Eb	IV		I		I							M	False	False	(0, 4, 1)	()	0	0					Ab
mozart_piano_sonatas	K333-2	109	40	40	119		1.0	1/2	1/2	3/4	2	1	#viio/ii	Eb	IV		#viio/ii		#vii	o			ii			o	False	False	(7, 4, 1)	()	7	7					A
mozart_piano_sonatas	K333-2	110	41	41	120		1.0	0	0	3/4	2	1	V43	Eb	IV		V43		V		43					Mm7	False	False	(2, -1, 1, 5)	()	1	2					Bb
mozart_piano_sonatas	K457-1	255	157	157	626		2.0	1/2	1/2	4/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	True	True	(2, -1, 5)	()	5	2					D
mozart_piano_sonatas	K457-1	256	158	158	628		1.0	0	0	4/4	2	1	i6	c	i		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					Eb
mozart_piano_sonatas	K457-1	257	158	158	629		1.0	1/4	1/4	4/4	2	1	V6/iv	c	i		V6/iv		V		6		iv			M	True	True	(4, 1, 0)	()	0	4					E
mozart_piano_sonatas	K457-1	258	158	158	630		1.0	1/2	1/2	4/4	2	1	iv	c	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					F
mozart_piano_sonatas	K457-1	259	158	158	631		1.0	3/4	3/4	4/4	2	1	viio7/V	c	i		viio7/V		vii	o	7		V			o7	True	True	(6, 3, 0, -3)	()	6	6					F#
mozart_piano_sonatas	K457-1	260	159	159	632		2.0	0	0	4/4	2	1	V(64)	c	i		V(64)		V			64				M	True	True	(1, 0, -3)	()	1	1					G
mozart_piano_sonatas	K457-1	261	159	159	634		1.0	1/2	1/2	4/4	2	1	V7(4)	c	i		V7(4)		V		7	4				Mm7	True	True	(1, 0, 2, -1)	()	1	1					G
mozart_piano_sonatas	K457-1	262	159	159	635		1.0	3/4	3/4	4/4	2	1	V7	c	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					G
mozart_piano_sonatas	K576-1	52	26	25	74		1.0	3/8	3/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					G
mozart_piano_sonatas	K576-1	53	26	25	75		0.5	5/8	5/8	6/8	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					G#
mozart_piano_sonatas	K576-1	54	27	26	151/2		1.0	0	0	6/8	2	1	V|HC}	D	I		V		V					HC	}	M	False	False	(1, 5, 2)	()	1	1					A
mozart_piano_sonatas	K576-1	55	27	26	153/2		0.5	1/4	1/4	6/8	2	1	V(64)	D	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					A
mozart_piano_sonatas	K576-1	56	27	26	77		1.0	3/8	3/8	6/8	2	1	V	D	I		V		V							M	False	False	(1, 5, 2)	()	1	1					A
mozart_piano_sonatas	K576-1	57	27	26	78		0.5	5/8	5/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					A
mozart_piano_sonatas	K576-1	58	28	27	157/2		2.5	0	0	6/8	2	1	V	D	I		V		V							M	False	False	(1, 5, 2)	()	1	1					A
mozart_piano_sonatas	K576-1	59	28	27	81		5.0	5/8	5/8	6/8	2	1	V.I{	D	V		I		I						{	M	False	False	(0, 4, 1)	()	0	0					A
mozart_piano_sonatas	K576-1	60	30	29	86		1.5	3/8	3/8	6/8	2	1	V6/ii	D	V		V6/ii		V		6		ii			M	False	False	(7, 4, 3)	()	3	7					A#
mozart_piano_sonatas	K576-1	61	31	30	175/2		6.0	0	0	6/8	2	1	ii	D	V		ii		ii							m	False	False	(2, -1, 3)	()	2	2					B
mozart_piano_sonatas	K576-2	61	26	26	75		2.25	0	0	3/4	2	1	I	A	IV		I		I							M	False	False	(0, 4, 1)	()	0	0					D
mozart_piano_sonatas	K576-2	62	26	26	309/4		0.75	9/16	9/16	3/4	2	1	V7/IV	A	IV		V7/IV		V		7		IV			Mm7	False	False	(0, 4, 1, -2)	()	0	0					D
mozart_piano_sonatas	K576-2	63	27	27	78		3.0	0	0	3/4	2	1	#viio7/ii	A	IV		#viio7/ii		#vii	o	7		ii			o7	False	False	(7, 4, 1, -2)	()	7	7					D#
mozart_piano_sonatas	K576-2	64	28	28	81		2.25	0	0	3/4	2	1	ii	A	IV		ii		ii							m	False	False	(2, -1, 3)	()	2	2					E
mozart_piano_sonatas	K576-2	65	28	28	333/4		0.75	9/16	9/16	3/4	2	1	V7/V	A	IV		V7/V		V		7		V			Mm7	False	False	(2, 6, 3, 0)	()	2	2					E
mozart_piano_sonatas	K576-2	66	29	29	84		3.0	0	0	3/4	2	1	vi.#viio7	A	vi		#viio7		#vii	o	7					o7	False	True	(5, 2, -1, -4)	()	5	5					E#
mozart_piano_sonatas	K576-2	67	30	30	87		1.0	0	0	3/4	2	1	i	A	vi		i		i							m	False	True	(0, -3, 1)	()	0	0					F#
mozart_piano_sonatas	K576-3	210	104	104	206		1.0	0	0	2/4	2	1	ii6	D	v		ii6		ii		6					m	False	True	(-1, 3, 2)	()	2	-1					D
mozart_piano_sonatas	K576-3	211	104	104	207		1.0	1/4	1/4	2/4	2	1	ii65	D	v		ii65		ii		65					mm7	False	True	(-1, 3, 0, 2)	()	2	-1					D
mozart_piano_sonatas	K576-3	212	105	105	208		0.5	0	0	2/4	2	1	V65/V	D	v		V65/V		V		65		V			Mm7	False	True	(6, 3, 0, 2)	()	2	6					D#
mozart_piano_sonatas	K576-3	213	105	105	417/2		1.5	1/8	1/8	2/4	2	1	V	D	v		V		V							M	False	True	(1, 5, 2)	()	1	1					E
mozart_piano_sonatas	K576-3	214	106	106	210		1.0	0	0	2/4	2	1	I.ii6/vi	D	I		ii6/vi		ii		6		vi			m	False	False	(2, 6, 5)	()	5	2					E
mozart_piano_sonatas	K576-3	215	106	106	211		1.0	1/4	1/4	2/4	2	1	ii65/vi	D	I		ii65/vi		ii		65		vi			mm7	False	False	(2, 6, 3, 5)	()	5	2					E
mozart_piano_sonatas	K576-3	216	107	107	212		0.5	0	0	2/4	2	1	V65/V/vi	D	I		V65/V/vi		V		65		V/vi			Mm7	False	False	(9, 6, 3, 5)	()	5	9					E#
mozart_piano_sonatas	K576-3	217	107	107	425/2		1.5	1/8	1/8	2/4	2	1	V/vi	D	I		V/vi		V				vi			M	False	False	(4, 8, 5)	()	4	4					F#
pergolesi_stabat_mater	06. Vidit suum dulcem natum	114	28	28	109		2.0	1/4	1/4	4/4	3	1	viio7/iv	f	i		viio7/iv		vii	o	7		iv			o7	True	True	(-3, -6, -9, -12)	()	-3	-3					Ab
pergolesi_stabat_mater	06. Vidit suum dulcem natum	115	28	28	111		1.0	3/4	3/4	4/4	3	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					A
pergolesi_stabat_mater	06. Vidit suum dulcem natum	116	29	29	112		1.0	0	0	4/4	3	1	iv	f	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					Bb
pergolesi_stabat_mater	06. Vidit suum dulcem natum	117	29	29	113		2.0	1/4	1/4	4/4	3	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	True	True	(6, 3, 0, -3)	()	6	6					B
pergolesi_stabat_mater	06. Vidit suum dulcem natum	118	29	29	115		1.0	3/4	3/4	4/4	3	1	V65/V	f	i		V65/V		V		65		V			Mm7	True	True	(6, 3, 0, 2)	()	2	6					B
pergolesi_stabat_mater	06. Vidit suum dulcem natum	119	30	30	116		2.0	0	0	4/4	3	1	V}	f	i		V		V						}	M	True	True	(1, 5, 2)	()	1	1					C
pleyel_quartets	b309op2n3b	158	86	86	341		1.0	1/4	1/4	2/2	4	1	I6{	g	III		I6		I		6				{	M	True	False	(4, 1, 0)	()	0	4					D
pleyel_quartets	b309op2n3b	159	86	86	342		1.0	1/2	1/2	2/2	4	1	IV	g	III		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					Eb
pleyel_quartets	b309op2n3b	160	86	86	343		1.0	3/4	3/4	2/2	4	1	viio/V	g	III		viio/V		vii	o			V			o	True	False	(6, 3, 0)	()	6	6					E
pleyel_quartets	b309op2n3b	161	87	87	344		1.0	0	0	2/2	4	1	V(4)	g	III		V(4)		V			4				M	True	False	(1, 0, 2)	()	1	1					F
pleyel_quartets	b309op2n3b	162	87	87	345		1.0	1/4	1/4	2/2	4	1	V6(6)/vi	g	III		V6(6)/vi		V		6	6	vi			M	True	False	(8, 0, 4)	()	4	8					F#
pleyel_quartets	b309op2n3b	163	87	87	346		1.0	1/2	1/2	2/2	4	1	vi	g	III		vi		vi							m	True	False	(3, 0, 4)	()	3	3					G
pleyel_quartets	b309op2n3b	170	89	89	353		1.0	1/4	1/4	2/2	4	1	I6	g	III		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					D
pleyel_quartets	b309op2n3b	171	89	89	354		1.0	1/2	1/2	2/2	4	1	IV	g	III		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					Eb
pleyel_quartets	b309op2n3b	172	89	89	355		1.0	3/4	3/4	2/2	4	1	viio/V	g	III		viio/V		vii	o			V			o	True	False	(6, 3, 0)	()	6	6					E
pleyel_quartets	b309op2n3b	173	90	90	356		1.0	0	0	2/2	4	1	V(4)	g	III		V(4)		V			4				M	True	False	(1, 0, 2)	()	1	1					F
pleyel_quartets	b309op2n3b	174	90	90	357		1.0	1/4	1/4	2/2	4	1	V6(6)/vi	g	III		V6(6)/vi		V		6	6	vi			M	True	False	(8, 0, 4)	()	4	8					F#
pleyel_quartets	b309op2n3b	175	90	90	358		1.0	1/2	1/2	2/2	4	1	vi	g	III		vi		vi							m	True	False	(3, 0, 4)	()	3	3					G
rachmaninoff_piano	op42_07	4	2	2	4		1.0	1/4	1/4	3/4	2	1	#viiM43	d	i		#viiM43		#vii	M	43					mM7	True	True	(6, 10, 5, 2)	()	5	6					G#
rachmaninoff_piano	op42_07	5	2	2	5		1.0	1/2	1/2	3/4	2	1	III+6	d	i		III+6		III	+	6					+	True	True	(1, 5, -3)	()	-3	1					A
rachmaninoff_piano	op42_07	6	3	3	6		1.0	0	0	3/4	2	1	VI	d	i		VI		VI							M	True	True	(-4, 0, -3)	()	-4	-4					Bb
rachmaninoff_piano	op42_07	7	3	3	7		1.0	1/4	1/4	3/4	2	1	#vi	d	i		#vi		#vi							m	True	True	(3, 0, 4)	()	3	3					B
rachmaninoff_piano	op42_07	8	3	3	8		1.0	1/2	1/2	3/4	2	1	I(^2)/VII	d	i		I(^2)/VII		I			^2	VII			M	True	True	(-2, 0, -1)	()	-2	-2					C
scarlatti_sonatas	K014	28	9	8	47		1.5	9/8	9/8	12/8	2	1	I6	G	V		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					F#
scarlatti_sonatas	K014	29	10	9	97/2		1.5	0	0	12/8	2	1	IV	G	V		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					G
scarlatti_sonatas	K014	30	10	9	50		1.5	3/8	3/8	12/8	2	1	vii%7/V	G	V		vii%7/V		vii	%	7		V			%7	False	False	(6, 3, 0, 4)	()	6	6	V65(9)/V				G#
scarlatti_sonatas	K014	31	10	9	103/2		3.0	3/4	3/4	12/8	2	1	V|HC}	G	V		V		V					HC	}	M	False	False	(1, 5, 2)	()	1	1					A
scarlatti_sonatas	K014	33	11	10	109/2		1.5	0	0	12/8	2	1	iv6/i	G	V		iv6/i		iv		6		i			m	False	False	(-4, 0, -1)	()	-1	-4					Bb
scarlatti_sonatas	K031	161	104	104	211		2.0	0	0	2/4	2	1	V|HC}{	g	i		V		V					HC	}{	M	True	True	(1, 5, 2)	()	1	1					D
scarlatti_sonatas	K031	162	105	105	213		1.0	0	0	2/4	2	1	VIM7	g	i		VIM7		VI	M	7					MM7	True	True	(-4, 0, -3, 1)	()	-4	-4					Eb
scarlatti_sonatas	K031	163	105	105	214		1.0	1/4	1/4	2/4	2	1	V65/VII	g	i		V65/VII		V		65		VII			Mm7	True	True	(3, 0, -3, -1)	()	-1	3					E
scarlatti_sonatas	K031	164	106	106	215		0.5	0	0	2/4	2	1	VII	g	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					F
